# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES
28359	Tibetan_Lhasa	HORIZONTAL	e	horizontal	OLD	e	268	268	e	7	X	E	4	4.E.V	1.5	0
29982	Tibetan_Batang	HORIZONTAL	eiʔei	horizontal	OLD	e i ʔ e i	268	268	ei ʔ ei	7 1 7	XBZ	EHE	3	3.E.V 3.H.C 3.E.V	1.5 1.75 0.8	0
34746	Tibetan_Alike	HORIZONTAL	ər	horizontal	OLD	ə r	2928	2928	ə r	7 5	XN	ER	2	2.E.V 2.R.c	1.5 0.8	0
#
27516	rGyalrong_Maerkang	HORN (ANATOMY)	təru	horn	OLD	t ə r u	312	312	t ə r u	1 7 5 7	AXBZ	TERY	1	1.T.C 1.E.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	0
27826	Tibetan_Lhasa	HORN (ANATOMY)	rako	horn	OLD	r a k o	312	312	r a k o	5 7 1 7	AXBZ	RAKU	4	4.R.C 4.A.V 4.K.C 4.U.V	2.0 1.5 1.75 0.8	0
28867	Tibetan_Alike	HORN (ANATOMY)	rao	horn	OLD	r a o	312	312	r ao	5 7	AX	RA	2	2.R.C 2.A.V	2.0 1.5	0
29448	Tibetan_Batang	HORN (ANATOMY)	ʐajo	horn	OLD	ʐ a j o	312	312	ʐ a j o	3 7 6 7	AXBZ	SAJU	3	3.S.C 3.A.V 3.J.C 3.U.V	2.0 1.5 1.75 0.8	0
32075	Tibetan_Xiahe	HORN (ANATOMY)	rao	horn	OLD	r a o	312	312	r ao	5 7	AX	RA	5	5.R.C 5.A.V	2.0 1.5	0
#
25752	Tibetan_Alike	HORSE	rtæ	horse	OLD	r t æ	3150	3150	r t æ	5 1 7	ACZ	RTE	2	2.R.C 2.T.C 2.E.V	2.0 1.5 0.8	0
27521	rGyalrong_Maerkang	HORSE	mbro	horse	OLD	m b r o	3151	3151	m b r o	4 1 5 7	ACCZ	MPRU	1	1.M.C 1.P.C 1.R.C 1.U.V	2.0 1.5 1.5 0.8	0
27832	Tibetan_Lhasa	HORSE	ta	horse	OLD	t a	3150	3150	t a	1 7	AX	TA	4	4.T.C 4.A.V	2.0 1.5	0
29454	Tibetan_Batang	HORSE	ta	horse	OLD	t a	3150	3150	t a	1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	0
32080	Tibetan_Xiahe	HORSE	hta	horse	OLD	h t a	3150	3150	h t a	3 1 7	ACZ	HTA	5	5.H.C 5.T.C 5.A.V	2.0 1.5 0.8	0
#
28058	rGyalrong_Maerkang	HOT	kəwɑsᴇ	hot	OLD	k ə w ɑ s ᴇ	4221	4221	k ə w ɑ s ᴇ	1 7 6 7 3 7	AXBYBZ	KEWASE	1	1.K.C 1.E.V 1.W.C 1.A.V 1.S.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0
28416	Tibetan_Lhasa	HOT	apo	hot	OLD	a p o	586	586	a p o	7 1 7	XBZ	APU	4	4.A.V 4.P.C 4.U.V	1.5 1.75 0.8	0
30033	Tibetan_Batang	HOT	amu	hot	OLD	a m u	586	586	a m u	7 4 7	XBZ	AMY	3	3.A.V 3.M.C 3.Y.V	1.5 1.75 0.8	0
32612	Tibetan_Xiahe	HOT	hŋu	hot (weather)	OLD	h ŋ u	2484	2484	h ŋ u	3 4 7	ACX	HNY	5	5.H.C 5.N.C 5.Y.V	2.0 1.5 1.5	0
32613	Tibetan_Xiahe	HOT	ae	hot (water)	OLD	a e	586	586	ae	7	X	A	5	5.A.V	1.5	0
34787	Tibetan_Alike	HOT	oɣə	hot	OLD	o ɣ ə	2931	2931	o ɣ ə	7 3 7	XBZ	UGE	2	2.U.V 2.G.C 2.E.V	1.5 1.75 0.8	0
#
27707	rGyalrong_Maerkang	HOUSE	təəm	house	OLD	t ə ə m	209	209	t əə m	1 7 4	AXN	TEM	1	1.T.C 1.E.V 1.M.c	2.0 1.5 0.8	0
29630	Tibetan_Batang	HOUSE	õmba	house	OLD	õ m b a	1523	1523	õ m b a	7 4 1 7	XMBZ	UMPA	3	3.U.V 3.M.c 3.P.C 3.A.V	1.5 1.1 1.75 0.8	0
32235	Tibetan_Xiahe	HOUSE	aŋwa	house	OLD	a ŋ w a	1523	1523	a ŋ w a	7 4 6 7	XBCZ	ANWA	5	5.A.V 5.N.C 5.W.C 5.A.V	1.5 1.75 1.5 0.8	0
32594	Tibetan_Lhasa	HOUSE	aŋpa	house	OLD	a ŋ p a	1523	1523	a ŋ p a	7 4 1 7	XMBZ	ANPA	4	4.A.V 4.N.c 4.P.C 4.A.V	1.5 1.1 1.75 0.8	1
34388	Tibetan_Alike	HOUSE	noŋŋæ	house	OLD	n o ŋ ŋ æ	1523	1523	n o ŋŋ æ	4 7 4 7	AXBZ	NUNE	2	2.N.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	0
#
27929	rGyalrong_Maerkang	HUNDRED	pərj	hundred	OLD	p ə r j	185	185	p ə r j	1 7 5 6	AXBC	PERJ	1	1.P.C 1.E.V 1.R.C 1.J.C	2.0 1.5 1.75 1.5	0
28224	Tibetan_Lhasa	HUNDRED	ca	hundred	OLD	c a	185	185	c a	1 7	AX	CA	4	4.C.C 4.A.V	2.0 1.5	0
29867	Tibetan_Batang	HUNDRED	a	hundred	OLD	a	185	185	a	7	X	A	3	3.A.V	1.5	1
32462	Tibetan_Xiahe	HUNDRED	aamba	hundred	OLD	a a m b a	185	185	aa m b a	7 4 1 7	XMBZ	AMPA	5	5.A.V 5.M.c 5.P.C 5.A.V	1.5 1.1 1.75 0.8	0
34627	Tibetan_Alike	HUNDRED	wɟjæ	hundred	OLD	w ɟ j æ	185	185	w ɟ j æ	6 1 6 7	ACCZ	WCJE	2	2.W.C 2.C.C 2.J.C 2.E.V	2.0 1.5 1.5 0.8	0
#
26095	rGyalrong_Maerkang	HUNT	trwkkɑpɑ	hunt	OLD	t r w k k ɑ p ɑ	1455	1455	t r w kk ɑ p ɑ	1 5 6 1 7 1 7	ACXBYBZ	TRWKAPA	1	1.T.C 1.R.C 1.W.V 1.K.C 1.A.V 1.P.C 1.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	0
26307	Tibetan_Batang	HUNT	ŋjeʔ	hunt	OLD	ŋ j e ʔ	2309	2309	ŋ j e ʔ	4 6 7 1	ACXN	NJEH	3	3.N.C 3.J.C 3.E.V 3.H.c	2.0 1.5 1.5 0.8	0
28543	Tibetan_Lhasa	HUNT	ritaca	hunt	OLD	r i t a c a	2502	2502	r i t a c a	5 7 1 7 1 7	AXBYBZ	RITACA	4	4.R.C 4.I.V 4.T.C 4.A.V 4.C.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0
32699	Tibetan_Xiahe	HUNT	rədaxda	hunt	OLD	r ə d a x d a	2502	2502	r ə d a x d a	5 7 1 7 3 1 7	AXBYMBZ	RETAGTA	5	5.R.C 5.E.V 5.T.C 5.A.V 5.G.c 5.T.C 5.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0
34876	Tibetan_Alike	HUNT	rədakwdæ	hunt	OLD	r ə d a k w d æ	2502	2502	r ə d a k w d æ	5 7 1 7 1 6 1 7	AXBYBYBZ	RETAKWTE	2	2.R.C 2.E.V 2.T.C 2.A.V 2.K.C 2.W.V 2.T.C 2.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0
#
27501	rGyalrong_Maerkang	HUSBAND	oujɑ	husband	OLD	o u j ɑ	3992	3992	ou j ɑ	7 6 7	XBZ	UJA	1	1.U.V 1.J.C 1.A.V	1.5 1.75 0.8	0
27813	Tibetan_Lhasa	HUSBAND	oka	husband	OLD	o k a	5771	5771	o k a	7 1 7	XBZ	UKA	4	4.U.V 4.K.C 4.A.V	1.5 1.75 0.8	0
29431	Tibetan_Batang	HUSBAND	ɕepa	husband	OLD	ɕ e p a	5768	5768	ɕ e p a	3 7 1 7	AXBZ	SEPA	3	3.S.C 3.E.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	0
29432	Tibetan_Batang	HUSBAND	uroʔ	husband	OLD	u r o ʔ	5769	5769	u r o ʔ	7 5 7 1	XBYN	YRUH	3	3.Y.V 3.R.C 3.U.V 3.H.c	1.5 1.75 1.3 0.8	0
32065	Tibetan_Xiahe	HUSBAND	ȵəru	husband	OLD	ȵ ə r u	5766	5766	ȵ ə r u	4 7 5 7	AXBZ	NERY	5	5.N.C 5.E.V 5.R.C 5.Y.V	2.0 1.5 1.75 0.8	0
34199	Tibetan_Alike	HUSBAND	rgapo	husband	OLD	r g a p o	5770	5770	r g a p o	5 1 7 1 7	ACYBZ	RKAPU	2	2.R.C 2.K.C 2.A.V 2.P.C 2.U.V	2.0 1.5 1.3 1.75 0.8	0
#
27972	rGyalrong_Maerkang	I	ŋɑ	I	OLD	ŋ ɑ	327	327	ŋ ɑ	4 7	AX	NA	1	1.N.C 1.A.V	2.0 1.5	0
29921	Tibetan_Batang	I	ŋa	I	OLD	ŋ a	327	327	ŋ a	4 7	AX	NA	3	3.N.C 3.A.V	2.0 1.5	0
32525	Tibetan_Xiahe	I	ŋa	I	OLD	ŋ a	327	327	ŋ a	4 7	AX	NA	5	5.N.C 5.A.V	2.0 1.5	0
34581	Tibetan_Lhasa	I	ŋa	I	OLD	ŋ a	327	327	ŋ a	4 7	AX	NA	4	4.N.C 4.A.V	2.0 1.5	0
34693	Tibetan_Alike	I	ŋæ	I	OLD	ŋ æ	327	327	ŋ æ	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	0
#
27605	Tibetan_Lhasa	ICE	akpa	ice	OLD	a k p a	818	818	a k p a	7 1 1 7	XMBZ	AKPA	4	4.A.V 4.K.c 4.P.C 4.A.V	1.5 1.1 1.75 0.8	0
27339	rGyalrong_Maerkang	ICE	tarkɑm	ice	OLD	t a r k ɑ m	2388	2388	t a r k ɑ m	1 7 5 1 7 4	AXMBYN	TARKAM	1	1.T.C 1.A.V 1.R.c 1.K.C 1.A.V 1.M.c	2.0 1.5 1.1 1.75 1.3 0.8	0
33975	Tibetan_Batang	ICE	ɑr	ice	OLD	ɑ r	818	818	ɑ r	7 5	XN	AR	3	3.A.V 3.R.c	1.5 0.8	0
34054	Tibetan_Alike	ICE	dar	ice	OLD	d a r	2797	2797	d a r	1 7 5	AXN	TAR	2	2.T.C 2.A.V 2.R.c	2.0 1.5 0.8	0
34448	Tibetan_Xiahe	ICE	tar	ice	OLD	t a r	2797	2797	t a r	1 7 5	AXN	TAR	5	5.T.C 5.A.V 5.R.c	2.0 1.5 0.8	0
#
27856	rGyalrong_Maerkang	INSIDE	wugu	inside	OLD	w u g u	626	626	w u g u	6 7 1 7	AXBZ	WYKY	1	1.W.C 1.Y.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	0
28140	Tibetan_Lhasa	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ	4 7 4	AXN	NAN	4	4.N.C 4.A.V 4.N.c	2.0 1.5 0.8	0
28141	Tibetan_Lhasa	INSIDE	naŋlo	inside	OLD	n a ŋ l o	255	255	n a ŋ l o	4 7 4 5 7	AXBCZ	NANLU	4	4.N.C 4.A.V 4.N.C 4.L.C 4.U.V	2.0 1.5 1.75 1.5 0.8	0
29798	Tibetan_Batang	INSIDE	nõ	inside	OLD	n õ	255	255	n õ	4 7	AX	NU	3	3.N.C 3.U.V	2.0 1.5	0
32386	Tibetan_Xiahe	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ	4 7 4	AXN	NAN	5	5.N.C 5.A.V 5.N.c	2.0 1.5 0.8	0
34546	Tibetan_Alike	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ	4 7 4	AXN	NAN	2	2.N.C 2.A.V 2.N.c	2.0 1.5 0.8	0
#
28808	Tibetan_Lhasa	KILL	sɛ	kill	OLD	s ɛ	3125	3125	s ɛ	3 7	AX	SE	4	4.S.C 4.E.V	2.0 1.5	0
30401	Tibetan_Batang	KILL	ũ	kill	OLD	ũ	2802	2802	ũ	7	X	Y	3	3.Y.V	1.5	0
30402	Tibetan_Batang	KILL	sɛʔ	kill	OLD	s ɛ ʔ	3125	3125	s ɛ ʔ	3 7 1	AXN	SEH	3	3.S.C 3.E.V 3.H.c	2.0 1.5 0.8	0
32876	Tibetan_Xiahe	KILL	sɕl	kill (a person)	OLD	s ɕ l	3125	3125	s ɕ l	3 3 5	ACC	SSL	5	5.S.C 5.S.C 5.L.C	2.0 1.5 1.5	0
32877	Tibetan_Xiahe	KILL	ɕa	kill / slaughter (an animal)	OLD	ɕ a	3125	3125	ɕ a	3 7	AX	SA	5	5.S.C 5.A.V	2.0 1.5	1
35050	Tibetan_Alike	KILL	psat	kill	OLD	p s a t	3125	3125	p s a t	1 3 7 1	ACXN	PSAT	2	2.P.C 2.S.C 2.A.V 2.T.c	2.0 1.5 1.5 0.8	0
35276	rGyalrong_Maerkang	KILL	kɑsɑt	kill	OLD	k ɑ s ɑ t	3125	3125	k ɑ s ɑ t	1 7 3 7 1	AXBYN	KASAT	1	1.K.C 1.A.V 1.S.C 1.A.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0
#
25199	Tibetan_Batang	KNEAD	lĩ	knead (dough)	OLD	l ĩ	3059	3059	l ĩ	5 7	AX	LI	3	3.L.C 3.I.V	2.0 1.5	0
28422	rGyalrong_Maerkang	KNEAD	kɑni	knead (dough)	OLD	k ɑ n i	4197	4197	k ɑ n i	1 7 4 7	AXBZ	KANI	1	1.K.C 1.A.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	0
28751	Tibetan_Xiahe	KNEAD	hno	knead (dough)	OLD	h n o	3579	3579	h n o	3 4 7	ACX	HNU	5	5.H.C 5.N.C 5.U.V	2.0 1.5 1.5	0
28800	Tibetan_Lhasa	KNEAD	i	knead (dough)	OLD	i	2773	2773	i	7	X	I	4	4.I.V	1.5	1
35047	Tibetan_Alike	KNEAD	ɣər	knead (dough)	OLD	ɣ ə r	2976	2976	ɣ ə r	3 7 5	AXN	GER	2	2.G.C 2.E.V 2.R.c	2.0 1.5 0.8	0
#
27695	Tibetan_Lhasa	KNEE	pymu	knee	OLD	p y m u	22	22	p y m u	1 7 4 7	AXBZ	PYMY	4	4.P.C 4.Y.V 4.M.C 4.Y.V	2.0 1.5 1.75 0.8	0
29192	rGyalrong_Maerkang	KNEE	təmŋɑ	knee	OLD	t ə m ŋ ɑ	1193	1193	t ə m ŋ ɑ	1 7 4 4 7	AXMBZ	TEMNA	1	1.T.C 1.E.V 1.M.c 1.N.C 1.A.V	2.0 1.5 1.1 1.75 0.8	0
29825	Tibetan_Batang	KNEE	pemu	knee	OLD	p e m u	22	22	p e m u	1 7 4 7	AXBZ	PEMY	3	3.P.C 3.E.V 3.M.C 3.Y.V	2.0 1.5 1.75 0.8	0
31971	Tibetan_Xiahe	KNEE	wio	knee	OLD	w i o	22	22	w io	6 7	AX	WI	5	5.W.C 5.I.V	2.0 1.5	0
34109	Tibetan_Alike	KNEE	wingo	knee	OLD	w i n g o	22	22	w i n g o	6 7 4 1 7	AXMBZ	WINKU	2	2.W.C 2.I.V 2.N.c 2.K.C 2.U.V	2.0 1.5 1.1 1.75 0.8	0
#
25725	Tibetan_Alike	KNIFE	ə	knife	OLD	ə	3655	3655	ə	7	X	E	2	2.E.V	1.5	0
25778	Tibetan_Xiahe	KNIFE	ə	knife	OLD	ə	3655	3655	ə	7	X	E	5	5.E.V	1.5	0
27750	rGyalrong_Maerkang	KNIFE	mbərɑ	knife	OLD	m b ə r ɑ	3645	3645	m b ə r ɑ	4 1 7 5 7	ACYBZ	MPERA	1	1.M.C 1.P.C 1.E.V 1.R.C 1.A.V	2.0 1.5 1.3 1.75 0.8	0
28015	Tibetan_Lhasa	KNIFE	i	knife	OLD	i	3655	3655	i	7	X	I	4	4.I.V	1.5	0
31670	Tibetan_Batang	KNIFE	ɪ	knife	OLD	ɪ	3655	3655	ɪ	7	X	I	3	3.I.V	1.5	1
34426	Tibetan_Alike	KNIFE	ə	knife	OLD	ə	3655	3655	ə	7	X	E	2	2.E.V	1.5	1
#
28550	rGyalrong_Maerkang	KNOW (SOMETHING)	kʃə	know	OLD	k ʃ ə	2279	2279	k ʃ ə	1 3 7	ACX	KSE	1	1.K.C 1.S.C 1.E.V	2.0 1.5 1.5	0
28989	Tibetan_Lhasa	KNOW (SOMETHING)	ɕẽ	know	OLD	ɕ ẽ	2279	2279	ɕ ẽ	3 7	AX	SE	4	4.S.C 4.E.V	2.0 1.5	0
30004	Tibetan_Alike	KNOW (SOMETHING)	i	know	OLD	i	2279	2279	i	7	X	I	2	2.I.V	1.5	0
30544	Tibetan_Batang	KNOW (SOMETHING)	e	know	OLD	e	2279	2279	e	7	X	E	3	3.E.V	1.5	1
32989	Tibetan_Xiahe	KNOW (SOMETHING)	i	know	OLD	i	2279	2279	i	7	X	I	5	5.I.V	1.5	0
#
26964	Tibetan_Batang	LAKE	u	lake	OLD	u	387	387	u	7	X	Y	3	3.Y.V	1.5	1
27352	rGyalrong_Maerkang	LAKE	mo	lake	OLD	m o	387	387	m o	4 7	AX	MU	1	1.M.C 1.U.V	2.0 1.5	0
27618	Tibetan_Lhasa	LAKE	o	lake	OLD	o	387	387	o	7	X	U	4	4.U.V	1.5	1
31929	Tibetan_Xiahe	LAKE	o	lake	OLD	o	387	387	o	7	X	U	5	5.U.V	1.5	1
34062	Tibetan_Alike	LAKE	mo	lake	OLD	m o	387	387	m o	4 7	AX	MU	2	2.M.C 2.U.V	2.0 1.5	1
#
25785	Tibetan_Batang	LAUGH	ga	laugh / smile	OLD	g a	2301	2301	g a	1 7	AX	KA	3	3.K.C 3.A.V	2.0 1.5	0
28521	rGyalrong_Maerkang	LAUGH	kɑnɑri	laugh / smile	OLD	k ɑ n ɑ r i	438	438	k ɑ n ɑ r i	1 7 4 7 5 7	AXBYBZ	KANARI	1	1.K.C 1.A.V 1.N.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0
28930	Tibetan_Lhasa	LAUGH	kɛmokɛ	laugh / smile	OLD	k ɛ m o k ɛ	2301	2301	k ɛ m o k ɛ	1 7 4 7 1 7	AXBYBZ	KEMUKE	4	4.K.C 4.E.V 4.M.C 4.U.V 4.K.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0
28931	Tibetan_Lhasa	LAUGH	ɕ	laugh / smile	OLD	ɕ	3240	3240	ɕ	3	A	S	4	4.S.C	2.0	0
30494	Tibetan_Batang	LAUGH	gʔo	laugh / smile	OLD	g ʔ o	2301	2301	g ʔ o	1 1 7	ACZ	KHU	3	3.K.C 3.H.C 3.U.V	2.0 1.5 0.8	0
32953	Tibetan_Xiahe	LAUGH	gol	laugh / smile	OLD	g o l	2301	2301	g o l	1 7 5	AXN	KUL	5	5.K.C 5.U.V 5.L.c	2.0 1.5 0.8	0
35108	Tibetan_Alike	LAUGH	wgat	laugh / smile	OLD	w g a t	2301	2301	w g a t	6 1 7 1	ACYN	WKAT	2	2.W.C 2.K.C 2.A.V 2.T.c	2.0 1.5 1.3 0.8	0
#
27602	rGyalrong_Maerkang	LEAF	tiwk	leaf	OLD	t i w k	881	881	t i w k	1 7 6 1	AXLN	TIWK	1	1.T.C 1.I.V 1.W.c 1.K.c	2.0 1.5 1.1 0.8	0
27917	Tibetan_Lhasa	LEAF	loma	leaf	OLD	l o m a	948	948	l o m a	5 7 4 7	AXBZ	LUMA	4	4.L.C 4.U.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	0
29543	Tibetan_Batang	LEAF	loma	leaf	OLD	l o m a	948	948	l o m a	5 7 4 7	AXBZ	LUMA	3	3.L.C 3.U.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	0
34304	Tibetan_Alike	LEAF	loma	leaf	OLD	l o m a	948	948	l o m a	5 7 4 7	AXBZ	LUMA	2	2.L.C 2.U.V 2.M.C 2.A.V	2.0 1.5 1.75 0.8	0
35467	Tibetan_Xiahe	LEAF	loma	leaf	OLD	l o m a	948	948	l o m a	5 7 4 7	AXBZ	LUMA	5	5.L.C 5.U.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	0
#
28524	rGyalrong_Maerkang	LEARN	kslp	learn	OLD	k s l p	439	439	k s l p	1 3 5 1	ACXN	KSLP	1	1.K.C 1.S.C 1.L.V 1.P.c	2.0 1.5 1.5 0.8	0
28936	Tibetan_Lhasa	LEARN	ləp	learn	OLD	l ə p	439	439	l ə p	5 7 1	AXN	LEP	4	4.L.C 4.E.V 4.P.c	2.0 1.5 0.8	0
30625	Tibetan_Batang	LEARN	ʑõ	learn	OLD	ʑ õ	2435	2435	ʑ õ	3 7	AX	SU	3	3.S.C 3.U.V	2.0 1.5	0
32956	Tibetan_Xiahe	LEARN	ho	learn	OLD	h o	2551	2551	h o	3 7	AX	HU	5	5.H.C 5.U.V	2.0 1.5	1
35112	Tibetan_Alike	LEARN	ɬowɟjoŋ	learn	OLD	ɬ o w ɟ j o ŋ	439	439	ɬ o w ɟ j o ŋ	5 7 6 1 6 7 4	AXMBCYN	LUWCJUN	2	2.L.C 2.U.V 2.W.c 2.C.C 2.J.C 2.U.V 2.N.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	0
#
27850	rGyalrong_Maerkang	LEFT HAND	kouwlɑ	left	OLD	k o u w l ɑ	918	918	k ou w l ɑ	1 7 6 5 7	AXMBZ	KUWLA	1	1.K.C 1.U.V 1.W.c 1.L.C 1.A.V	2.0 1.5 1.1 1.75 0.8	0
29793	Tibetan_Batang	LEFT HAND	joɣu	left	OLD	j o ɣ u	200	200	j o ɣ u	6 7 3 7	AXBZ	JUGY	3	3.J.C 3.U.V 3.G.C 3.Y.V	2.0 1.5 1.75 0.8	0
32382	Tibetan_Xiahe	LEFT HAND	hjon	left	OLD	h j o n	200	200	h j o n	3 6 7 4	ACXN	HJUN	5	5.H.C 5.J.C 5.U.V 5.N.c	2.0 1.5 1.5 0.8	0
32940	rGyalrong_Maerkang	LEFT HAND	kɑwi	left	OLD	k ɑ w i	422	422	k ɑ w i	1 7 6 7	AXBZ	KAWI	1	1.K.C 1.A.V 1.W.C 1.I.V	2.0 1.5 1.75 0.8	0
33589	Tibetan_Lhasa	LEFT HAND	j	left	OLD	j	200	200	j	6	A	J	4	4.J.C	2.0	0
34541	Tibetan_Alike	LEFT HAND	ɣjon	left	OLD	ɣ j o n	200	200	ɣ j o n	3 6 7 4	ACXN	GJUN	2	2.G.C 2.J.C 2.U.V 2.N.c	2.0 1.5 1.5 0.8	0
#
28472	rGyalrong_Maerkang	LICK	kɑnənok	lick / lap	OLD	k ɑ n ə n o k	3164	3164	k ɑ n ə n o k	1 7 4 7 4 7 1	AXBYBYN	KANENUK	1	1.K.C 1.A.V 1.N.C 1.E.V 1.N.C 1.U.V 1.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0
28872	Tibetan_Lhasa	LICK	ta	lick / lap	OLD	t a	101	101	t a	1 7	AX	TA	4	4.T.C 4.A.V	2.0 1.5	1
29132	Tibetan_Batang	LICK	dɑʔ	lick / lap	OLD	d ɑ ʔ	101	101	d ɑ ʔ	1 7 1	AXN	TAH	3	3.T.C 3.A.V 3.H.c	2.0 1.5 0.8	0
32912	Tibetan_Xiahe	LICK	daχ	lick / lap	OLD	d a χ	101	101	d a χ	1 7 3	AXN	TAG	5	5.T.C 5.A.V 5.G.c	2.0 1.5 0.8	0
35086	Tibetan_Alike	LICK	wnan	lick / lap	OLD	w n a n	2986	2986	w n a n	6 4 7 4	ACYN	WNAN	2	2.W.C 2.N.C 2.A.V 2.N.c	2.0 1.5 1.3 0.8	0
35087	Tibetan_Alike	LICK	rdak	lick / lap	OLD	r d a k	101	101	r d a k	5 1 7 1	ACYN	RTAK	2	2.R.C 2.T.C 2.A.V 2.K.c	2.0 1.5 1.3 0.8	0
35224	Tibetan_Batang	LICK	ɕoʔ	lick / lap	OLD	ɕ o ʔ	3020	3020	ɕ o ʔ	3 7 1	AXN	SUH	3	3.S.C 3.U.V 3.H.c	2.0 1.5 0.8	0
#
28084	Tibetan_Alike	LIE DOWN	ȵæ	lie down	OLD	ȵ æ	2353	2353	ȵ æ	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	1
28468	rGyalrong_Maerkang	LIE DOWN	lnəʒgə	lie down	OLD	l n ə ʒ g ə	2363	2363	l n ə ʒ g ə	5 4 7 3 1 7	ACYMBZ	LNESKE	1	1.L.C 1.N.C 1.E.V 1.S.c 1.K.C 1.E.V	2.0 1.5 1.3 1.1 1.75 0.8	0
28861	Tibetan_Lhasa	LIE DOWN	ȵɛ	lie down	OLD	ȵ ɛ	2353	2353	ȵ ɛ	4 7	AX	NE	4	4.N.C 4.E.V	2.0 1.5	0
28862	Tibetan_Lhasa	LIE DOWN	tɛ	lie down	OLD	t ɛ	1251	1251	t ɛ	1 7	AX	TE	4	4.T.C 4.E.V	2.0 1.5	0
30441	Tibetan_Batang	LIE DOWN	ɑuejeʔ	lie down	OLD	ɑ u e j e ʔ	3243	3243	ɑue j e ʔ	7 6 7 1	XBYN	AJEH	3	3.A.V 3.J.C 3.E.V 3.H.c	1.5 1.75 1.3 0.8	0
32906	Tibetan_Xiahe	LIE DOWN	loχ	lie down	OLD	l o χ	2541	2541	l o χ	5 7 3	AXN	LUG	5	5.L.C 5.U.V 5.G.c	2.0 1.5 0.8	0
#
28030	rGyalrong_Maerkang	LIGHT (WEIGHT)	kəjo	light (weight)	OLD	k ə j o	10542	10542	k ə j o	1 7 6 7	AXBZ	KEJU	1	1.K.C 1.E.V 1.J.C 1.U.V	2.0 1.5 1.75 0.8	0
28374	Tibetan_Lhasa	LIGHT (WEIGHT)	jaŋko	light (weight)	OLD	j a ŋ k o	10542	10542	j a ŋ k o	6 7 4 1 7	AXMBZ	JANKU	4	4.J.C 4.A.V 4.N.c 4.K.C 4.U.V	2.0 1.5 1.1 1.75 0.8	0
29996	Tibetan_Batang	LIGHT (WEIGHT)	jõmu	light (weight)	OLD	j õ m u	10542	10542	j õ m u	6 7 4 7	AXBZ	JUMY	3	3.J.C 3.U.V 3.M.C 3.Y.V	2.0 1.5 1.75 0.8	0
32586	Tibetan_Xiahe	LIGHT (WEIGHT)	jaŋmo	light (weight)	OLD	j a ŋ m o	10542	10542	j a ŋ m o	6 7 4 4 7	AXMBZ	JANMU	5	5.J.C 5.A.V 5.N.c 5.M.C 5.U.V	2.0 1.5 1.1 1.75 0.8	0
34757	Tibetan_Alike	LIGHT (WEIGHT)	jaŋmo	light (weight)	OLD	j a ŋ m o	10542	10542	j a ŋ m o	6 7 4 4 7	AXMBZ	JANMU	2	2.J.C 2.A.V 2.N.c 2.M.C 2.U.V	2.0 1.5 1.1 1.75 0.8	0
#
29138	rGyalrong_Maerkang	LIP	təʃnos	lip	OLD	t ə ʃ n o s	1254	1254	t ə ʃ n o s	1 7 3 4 7 3	AXBCYN	TESNUS	1	1.T.C 1.E.V 1.S.C 1.N.C 1.U.V 1.S.c	2.0 1.5 1.75 1.5 1.3 0.8	0
29299	Tibetan_Batang	LIP	udu	lip	OLD	u d u	10522	10522	u d u	7 1 7	XBZ	YTY	3	3.Y.V 3.T.C 3.Y.V	1.5 1.75 0.8	0
31960	Tibetan_Xiahe	LIP	əto	lip	OLD	ə t o	10522	10522	ə t o	7 1 7	XBZ	ETU	5	5.E.V 5.T.C 5.U.V	1.5 1.75 0.8	0
