ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	GLOSS
35215	Achang_Longchuan	below / under	below, under	a³¹tʰe⁵¹	a ³¹ + tʰ e ⁵¹				1245	NA		Huang1992		below, under
35267	Maru	below / under	below, under	ɔ³¹mɛ³¹	ɔ ³¹ + m ɛ ³¹				1202	NA		Huang1992		below, under
35296	Rangoon	below / under	below, under	ɑuʔ⁴	ɑ u ʔ ⁴				1260	NA		Huang1992		below, under
35708	Old_Tibetan		below, under	ɦog	ɦ o g				1260	NA				below, under
35713	Bahing	below (adv)	below, under	hajy	h a j y				330	122879				below, under
35714	Bahing	under, below (n, pp)	below, under	dojy	d o j y				330	122278				below, under
35903	Lushai	under	below, under	hnuaiah	n̥ u a i a h				1464	251895				below, under
36199	Beijing	*under, below	below, under	ti²¹⁴₂₁ɕia⁰	t i ²¹⁴/²¹ ɕ i a ⁰	**remove**: remove to be safe, @lingulist, 6/2/2017, 10:04:47 AM		底下	1626	NA	底下	BeijingDaxue1964		below, under
36200	Beijing	*under, below	below, under	ɕia⁵¹tʰou⁰	ɕ i a ⁵¹ tʰ o u ⁰			下頭	1626	NA	下頭	BeijingDaxue1964		below, under
36201	Guangzhou	*under, below	below, under	ha²²pin²²	h a ²² p i n ²²			下便	1626	NA	下便	BeijingDaxue1964		below, under
36202	Chaozhou		below, under	e³⁵₁₁põĩ⁵⁵	e ³⁵/¹¹ p õ ĩ ∼ ⁵⁵				1626	NA	下畔			below, under
36203	Longgang		below, under	tai³³ha³³	t a i ³³ h a ³³				1626	NA	底下			below, under
36204	Jieyang		below, under	e³⁵₁₁pãĩ⁵⁵	e ³⁵/¹¹ p ã ĩ ⁵⁵				1626	NA	下畔			below, under
36205	Xingning		below, under	ha³³pɔɛ⁵³	h a ³³ p ɔ ɛ ⁵³	suffix is Min	< Min		1626	NA	下背			below, under
36206	Longgang		below, under	ha³³mɛn⁵⁵	h a ³³ m ɛ n ⁵⁵				1626	NA	下面			below, under
36207	Longgang		below, under	ha³³pɔi⁵⁵	h a ³³ p ɔ i ⁵⁵	suffix is Min	< Min		1626	NA	下背			below, under
37762	Hayu	down, below (adv)	below, under	hutoŋ	h u t o ŋ				2157	121592				below, under
37763	Hayu	below, down (adv)	below, under	yʊ̃ːkha	j ʊ̃ː kʰ a				330	121287				below, under
38146	Tangut		below, under	khju	kʰ j u				10180	NA	下			below, under
38475	Mikir		below, under	+rúm	+ r ú/u m	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «aber» (page: 204)			0	NA		Walker1925, Konnerth2014	aber	below, under
16769	Motuo_Menba	below / under	below, under	doŋ ten	d o ŋ _ t e n				314	382706		STEDT/TBL	doŋ ten	below, under
16814	Jingpho	below / under	below, under	lă³¹wuʔ⁵⁵	l ă ³¹ + w u ʔ ⁵⁵				343	382718		STEDT/TBL	lă³¹wuʔ⁵⁵	below, under
17866	rGyalrong_Maerkang	below / under	below, under	wu spoi	w u _ s p o i				930	382710		STEDT/TBL	wu spoi	below, under
18156	Tibetan_Lhasa	below / under	below, under	mɛ̃¹³tɕhɛ⁵²	m ɛ̃ ∼ ¹³ + tɕʰ ɛ ⁵²				1036	382701		STEDT/TBL	mɛ̃¹³tɕhɛ⁵²	below, under
18157	Tibetan_Lhasa	below / under	below, under	ɕam⁵²la	ɕ a m ⁵² + l a				380	382750		STEDT/TBL	ɕam⁵²la	below, under
19110	Daofu	below / under	below, under	nə nkhvɛ	n ə + n kʰ v ɛ				10180	382711		STEDT/TBL	nə nkhvɛ	below, under
19540	Dulong	below / under	below, under	pɑŋ³¹dʑɑŋ⁵⁵	p ɑ ŋ ³¹ + dʑ ɑ ŋ ⁵⁵				3438	382719		STEDT/TBL	pɑŋ³¹dʑɑŋ⁵⁵	below, under
19811	Tibetan_Batang	below / under	below, under	mã¹³tɕøʔ⁵³	m ã ∼ ¹³ + tɕ ø ʔ ⁵³				1036	382702		STEDT/TBL	mã¹³tɕøʔ⁵³	below, under
21604	Zhaba_Daofu_County	below / under	below, under	ɑ¹³tshɿ³³	ɑ ¹³ + tsʰ ɿ ³³				2263	382713		STEDT/TBL	ɑ¹³tshɿ³³	below, under
23504	Lisu	below / under	below, under	o̱³¹si̱³³	o̠ ³¹ + s i̠ ³³				1202	382739		STEDT/TBL	o̱³¹si̱³³	below, under
23581	Bokar	below / under	below, under	man dap	m a n + d a p		tib[man]		1036	382723		STEDT/TBL	man dap	below, under
24464	Tibetan_Xiahe	below / under	below, under	man tɕhar	m a n _ tɕʰ a r				1036	382703		STEDT/TBL	man tɕhar	below, under
30323	Limbu		below, under	jo	j o				330	NA				below, under
30324	Khaling		below, under	jukkʌ	j u k k ʌ				330	NA				below, under
30767	Old_Chinese		below, under	gˤraʔ	gˤ r a ʔ	WT rga-ba		下面	1626	NA	下	SagartMa2016	*gˤraʔ	below, under
31058	Old_Burmese		below, under	ʔo₂k	ʔ o₂/o k				1260	NA		Hill2016		below, under
31561	Wobzi_Khroskyabs		below, under	vi	v i				396	NA		Lai2016		below, under
31815	Chepang	underneath, beneath or below (place)	below, under	tal.ge	t a l + g e				315	481958		Caughley2000		below, under
32078	Garo	below; under (pp)	below, under	ka•-ma	k a + + m a	-ma noun suffix: bik-ma 'belly'			3917	466649		Burling2003		below, under
32398	Thulung		below, under	dhwa:jʉ	dh w aː j ʉ				330	NA				below, under
32630	Thulung		below, under	dhali	dh a l i				315	NA				below, under
32651	Hakha_Chin	below (prep.)	below, under	thlang ah	tʰ l â/a ŋ				463	NA		VanBik2014		below, under
33130	Bunan	big, honest	big	tedzi	t e dz i	Comment (by :cite:Widmer2014): «PTB *tay / Rongpo te 'viel, sehr viel' (Zoller 1983) /»			29701	NA		Widmer2014		big
33183	Byangsi	big	big	poda	p o d a				331	542222		Sharma2003		big
549	Old_Tibetan	big	big	tɕʰe-	tɕʰ e			大	412	NA	大		tɕʰe-	big
562	Khaling	big	big	ghoɔ̄lpɛ	gʰ oɔ̄ l p ɛ			大	416	NA	大		ghoɔ̄lpɛ	big
563	Limbu	big	big	yɔmba	j ɔ m b a			大	417	NA	大		yɔmba	big
578	Japhug	big	big	wxti	w x t i			大	29701	NA	大		wxti	big
33404	Rongpo	big	big	tuŋtə	t u ŋ t ə				465	547507		Sharma2003a		big
33635	Kulung	big, fat (adj.)	big	depa	d e p a	Nepali: ṭhūlo, moṭo. (Tolsma1999)			29701	NA		Tolsma1999		big
33867	Bantawa	big	big	ɨdʰiwaŋ	ɨ dʱ i w a ŋ				747	NA		Jongens2009:		big
34193	Achang_Longchuan	big	big	kʐə³¹	k ʐ ə ³¹				909	NA		Huang1992		big
34195	Atsi	big	big	ko̱²¹	k o̰ ²¹				909	NA		Huang1992		big
34196	Bola	big	big	kɔ̱³⁵	k ɔ̰ ³⁵				909	NA		Huang1992		big
34197	Lashi	big	big	kjiː³³	k j iː ³³				909	NA		Huang1992		big
34198	Maru	big	big	ɣə³⁵	ɣ ə ³⁵				909	NA		Huang1992		big
34199	Xiandao	big	big	kɯ³¹	k ɯ ³¹				909	NA		Huang1992		big
35587	Rangoon		big	ʨi⁵⁵	tɕ i ⁵⁵				909	NA		Huang1992		big
35904	Lushai	big	big	lian	l i a n				1465	237598				big
35905	Lushai	big	big	hrawl	r̥ ɔ l				1244	237599				big
36209	Guangzhou	big	big	tai²²	t a i ²²	expect l-	< post-Han	大	1627	NA	大	BeijingDaxue1964		big
36210	Chaozhou		big	tua¹¹	t u a ¹¹	expect l-	< post-Han		1627	NA	大			big
36211	Longgang		big	tʰai⁵⁴	tʰ a i ⁵⁴	expect l-	< post-Han		1627	NA	大			big
36212	Jieyang		big	tua¹¹	t u a ¹¹	expect l-	< post-Han		1627	NA	大			big
36213	Xingning		big	tʰai⁵⁵ku²¹	tʰ a i ⁵⁵ k u ²¹	expect l-	< post-Han		1627	NA	大牯			big
37555	Ukhrul	big	big	kə-haka	k ə + h a k a				3314	526112				big
37764	Hayu	be big, become big; win (vi, vr)	big	xʊn	x ʊ n				2158	121645				big
37765	Hayu	big, huge (adj)	big	ʊlawo	ʊ l a w o				2159	120161				big
38013	Tangut		big	khwej	kʰ w e j				10181	NA	大			big
38599	Rabha	big / large	big	tem-poŋ	t e m + p o ŋ				10322	NA		Joseph2007		big
17148	Motuo_Menba	big / large	big	tɕhi lo	tɕʰ i _ l o		tib[tɕʰe]		412	394643		STEDT/TBL	tɕhi lo	big
35715	Bahing	big (adj)	big	a-ŋolo	a + ŋ o l o				861	122043				big
17996	rGyalrong_Maerkang	big / large	big	kə ktᴇ	k ə _ k t ᴇ/e				29701	394647		STEDT/TBL	kə ktᴇ	big
18334	Tibetan_Lhasa	big / large	big	tɕhẽ⁵⁵po⁵⁵	tɕʰ ẽ ∼ ⁵⁵ + p o ⁵⁵				412	394638		STEDT/TBL	tɕhẽ⁵⁵po⁵⁵	big
19258	Daofu	big / large	big	gɛ cçhɛ	g ɛ + cçʰ ɛ				1349	394648		STEDT/TBL	gɛ cçhɛ	big
19713	Dulong	big / large	big	tɑi⁵³	t ɑ i ⁵³				29701	394656		STEDT/TBL	tɑi⁵³	big
19952	Tibetan_Batang	big / large	big	tɕhɪ⁵³	tɕʰ ɪ ⁵³				412	394639		STEDT/TBL	tɕhɪ⁵³	big
19953	Tibetan_Batang	big / large	big	tɕhɑu¹³	tɕʰ ɑ u ¹³				412	394687		STEDT/TBL	tɕhɑu¹³	big
33403	Rongpo	big	big	bəRa	b ə ɽ a		IA बढा		464	546280		Sharma2003a		big
36208	Beijing	big	big	ta⁵¹	t a ⁵¹			大	1627	NA	大	BeijingDaxue1964		big
38328	Mikir		big	thè	tʰ è/e	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «the(dung)» (page: 206)			29701	NA		Walker1925, Konnerth2014	the(dung)	big
21751	Zhaba_Daofu_County	big / large	big	tɕi⁵⁵tɕi⁵⁵	tɕ i ⁵⁵ + tɕ i ⁵⁵				29701	394650		STEDT/TBL	tɕi⁵⁵tɕi⁵⁵	big
21852	Darang_Taraon	big / large	big	dɯ³¹ɹɯŋ⁵⁵	d ɯ ³¹ + ɹ ɯ ŋ ⁵⁵				2310	394658		STEDT/TBL	dɯ³¹ɹɯŋ⁵⁵	big
23669	Lisu	big / large	big	vu³¹	v u ³¹				3207	394676		STEDT/TBL	vu³¹	big
23763	Bokar	big / large	big	təː pə	t əː + p ə				2723	394660		STEDT/TBL	təː pə	big
23860	Tibetan_Xiahe	big / large	big	tɕhe wo	tɕʰ e _ w o				412	394640		STEDT/TBL	tɕhe wo	big
24718	Tibetan_Alike	big / large	big	tɕhe	tɕʰ e				412	394641		STEDT/TBL	tɕhe	big
25035	Yidu	big / large	big	kɑ⁵⁵tɕhi⁵⁵	k ɑ ⁵⁵ + tɕʰ i ⁵⁵		tib[tɕʰe]		10321	394661		STEDT/TBL	kɑ⁵⁵tɕhi⁵⁵	big
25122	Jingpho	big / large	big	kă³¹pa³¹	k ă ³¹ + p a ³¹				2998	394655		STEDT/TBL	kă³¹pa³¹	big
30768	Old_Chinese		big	lˤat←s	lˤ a t + s			大	1627	NA	大	SagartMa2016	*lˤa[t]-s	big
31059	Old_Burmese		big	krīḥ	k r iː h				909	NA		Hill2016		big
31562	Wobzi_Khroskyabs		big	qʰrɑ́	qʰ r ɑ́				3734	NA		Lai2016		big
31816	Chepang	big (esp. in height, length), large	big	braw-	b r a w				3795	484489		Caughley2000		big
32079	Garo	big; large (vi)	big	dal•-a	d a l ʔ + a				3918	465835		Burling2003		big
32399	Thulung		big	ɖokpu	ɖ o k p u				4052	NA				big
32652	Hakha_Chin	big (adj.)	big	lian , ngan	l i a n				1465	NA		VanBik2014		big
33015	Bunan	black	black	kʰaj	kʰ a j	Comment (by Widmer2014): «ZZ kha-rlon»			215	NA		Widmer2014		black
33184	Byangsi	black	black	wamdɛ	w a m d ɛ				332	542607		Sharma2003		black
33405	Rongpo	black	black	tiŋdə	t i ŋ d ə				466	547492		Sharma2003a		black
708	Old_Tibetan	black	black	nag-	n a g +			黑	511	NA	黑		nag-	black
721	Khaling	black	black	kekêm	k e k ê/e m			黑	215	NA	黑		kekêm	black
722	Limbu	black	black	mak	m a k			黑	519	NA	黑		mak	black
737	Japhug	black	black	ɲaʁ	ɲ a ʁ			黑	511	NA	黑		ɲaʁ	black
33636	Kulung	black (adj.)	black	gugurpa	g u g u r p a	Nepali: kālo. (Tolsma1999)			614	NA		Tolsma1999		black
33870	Bantawa	black	black	makɨwa	m a k ɨ w a				749	NA		Jongens2009:446		black
34215	Achang_Longchuan	black	black	lɔk⁵⁵	l ɔ k ⁵⁵				511	NA		Huang1992		black
34216	Atsi	black	black	noʔ²¹	n o ʔ ²¹				511	NA		Huang1992		black
34217	Bola	black	black	naʔ³¹	n a ʔ ³¹				511	NA		Huang1992		black
34219	Lashi	black	black	nɔːʔ³¹	n ɔː ʔ ³¹				511	NA		Huang1992		black
34220	Maru	black	black	nɔʔ³¹	n ɔ ʔ ³¹				511	NA		Huang1992		black
34221	Xiandao	black	black	nɔʔ⁵⁵	n ɔ ʔ ⁵⁵				511	NA		Huang1992		black
34657	Rangoon		black	nɛʔ⁴	n ɛ ʔ ⁴				511	NA		Huang1992		black
35906	Lushai	black	black	dum	d u m				3433	255133				black
35907	Lushai	black	black	hâng	h â/a ŋ				10222	255134				black
36214	Beijing	black	black	xei⁵⁵	x e i ⁵⁵			黑	519	NA	黑	BeijingDaxue1964		black
36215	Guangzhou	black	black	hɐk⁵	h ɐ k ⁵			黑	519	NA	黑	BeijingDaxue1964		black
36216	Chaozhou		black	ou³³	o u ³³				1628	NA	烏			black
36217	Longgang		black	vu³³	v u ³³				1628	NA	烏			black
36218	Jieyang		black	ou³³	o u ³³				1628	NA	烏			black
36219	Xingning		black	vu⁴⁵	v u ⁴⁵				1628	NA	烏			black
37556	Ukhrul	black (be v.)	black	kə-tsik	k ə + ts i k				10223	525757				black
37766	Hayu	black (adj)	black	khaktshiŋmi	kʰ a k tsʰ i ŋ m i				215	120304				black
38306	Mikir		black	ìk	ì/i k	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ik(-kui, -sip, -vu); [...]» (page: 207)			10326	NA		Walker1925, Konnerth2014	ik(-kui, -sip, -vu); [...]	black
38612	Rabha	black	black	ak	a k				10325	NA		Joseph2007		black
17010	Jingpho	black	black	tʃa̱ŋ³³	tʃ a̠ ŋ ³³				459	396796		STEDT/TBL	tʃa̱ŋ³³	black
17178	Motuo_Menba	black	black	tɕhaŋ lu	tɕʰ a ŋ _ l u				459	396784		STEDT/TBL	tɕhaŋ lu	black
35716	Bahing	black (adj)	black	kɛkɛ	k ɛ k ɛ				215	121786				black
18021	rGyalrong_Maerkang	black	black	kə nɐk	k ə _ n ɐ k	Tib nag	IA		511	396788		STEDT/TBL	kə nɐk	black
18363	Tibetan_Lhasa	black	black	na¹³ko⁵⁵	n a ¹³ + k o ⁵⁵				511	396779		STEDT/TBL	na¹³ko⁵⁵	black
19065	Darang_Taraon	black	black	mɑŋ⁵³	m ɑ ŋ ⁵³	=Ch, Limbu ?			519	396799		STEDT/TBL	mɑŋ⁵³	black
19300	Daofu	black	black	ȵa ȵa	ȵ a + ȵ a				511	396789		STEDT/TBL	ȵa ȵa	black
19739	Dulong	black	black	nɑʔ⁵⁵	n ɑ ʔ ⁵⁵				511	396797		STEDT/TBL	nɑʔ⁵⁵	black
20160	Tibetan_Batang	black	black	nɑ¹³nɑʔ⁵³	n ɑ ¹³ + n ɑ ʔ ⁵³				511	396780		STEDT/TBL	nɑ¹³nɑʔ⁵³	black
741	Tangut	black	black	njaa¹	n j aː ¹			黑	511	NA	黑		njaa¹	black
22400	Zhaba_Daofu_County	black	black	na⁵⁵na⁵⁵	n a ⁵⁵ + n a ⁵⁵				511	396791		STEDT/TBL	na⁵⁵na⁵⁵	black
22578	Tibetan_Xiahe	black	black	naχ kwo	n a χ _ k w o				511	396781		STEDT/TBL	naχ kwo	black
23702	Lisu	black	black	nɛ̱³³	n ɛ̠ ³³				511	396817		STEDT/TBL	nɛ̱³³	black
23795	Bokar	black	black	kaː jaŋ	k aː + j a ŋ				215	396801		STEDT/TBL	kaː jaŋ	black
24749	Tibetan_Alike	black	black	nok ko	n o k _ k o				511	396782		STEDT/TBL	nok ko	black
25057	Yidu	black	black	mɑ⁵⁵	m ɑ ⁵⁵				519	396802		STEDT/TBL	mɑ⁵⁵	black
37557	Ukhrul	black (be v.)	black	kʰə-mə-haŋ	kʰ ə + m ə + h a ŋ				10222	527926				black
30772	Old_Chinese		black	m̥ˤək	m̥ˤ ə k			黑	519	NA	黑	SagartMa2016	*m̥ˤək	black
31060	Old_Burmese		black	nak	n a k				511	NA		Hill2016		black
31565	Wobzi_Khroskyabs		black	ɲá	ɲ á/a				511	NA		Lai2016		black
31819	Chepang	very dark, black	black	tik.tak	t i k + t a k				3796	482018		Caughley2000		black
31820	Chepang	black, dark	black	gal-	g a l				3797	480214		Caughley2000		black
32082	Garo	black (vi)	black	gi-sim	g i s i m				3919	466163		Burling2003		black
32400	Thulung		black	kekem	k e k e m				215	NA				black
32655	Hakha_Chin	black (adj.)	black	nak , a nak	n a k	[full entry: ]			511	NA		VanBik2014		black
32976	Bunan	cold	cold (of temperature)	gartɕam	g a r tɕ a m	Comment (by Widmer2014): «WT cham pa»			182	NA		Widmer2014		COLD
33102	Bunan	cold	cold (of temperature)	soj	s o j				279	NA		Widmer2014		COLD
33172	Hakha_Chin		cold (of temperature)	sik	s i k + s i ʔ				325	NA				COLD
33185	Byangsi	cold	cold (of temperature)	khat	kʰ a t				333	541948		Sharma2003		COLD
33406	Rongpo	cold, winter	cold (of temperature)	sod	s o d				279	547394		Sharma2003a		COLD
33637	Kulung	cold, cool (adj.)	cold (of temperature)	chikchilikpa	tʃʰ i k tʃʰ i l i k p a	Nepali: ciso. (Tolsma1999)			325	NA		Tolsma1999		COLD
33882	Bantawa	be cold	cold (of temperature)	keŋma (keŋa)	k e ŋ				758	NA		Jongens2009:436		COLD
1503	Old_Tibetan	cold	cold (of temperature)	graŋ-	g r a ŋ +			冷	933	NA	寒		graŋ-	COLD
1516	Khaling	cold	cold (of temperature)	tshʌkpɛ	tsʰ ʌ k p ɛ			冷	325	NA	寒		tshʌkpɛ	COLD
1517	Limbu	cold	cold (of temperature)	ci:kt-	c iː k t +			冷	325	NA	寒		ci:kt-	COLD
1532	Japhug	cold	cold (of temperature)	mɯɕtaʁ	m ɯ ɕ t a ʁ			冷	1002	NA	寒		mɯɕtaʁ	COLD
1536	Tangut	cold	cold (of temperature)	dạ²	d ạ/a ²			冷	1002	NA	寒		dạ²	COLD
34321	Achang_Longchuan	cold (weather, water)	cold (of temperature)	kʐuat⁵⁵	k ʐ u a t ⁵⁵	bad concept			956	NA		Huang1992		COLD
34322	Atsi	cold (weather, water)	cold (of temperature)	kjoʔ²¹	k j o ʔ ²¹	bad concept			956	NA		Huang1992		COLD
34323	Bola	cold (weather, water)	cold (of temperature)	kjaʔ³¹	k j a ʔ ³¹	bad concept			956	NA		Huang1992		COLD
34325	Maru	cold (weather, water)	cold (of temperature)	kjɔʔ³¹	k j ɔ ʔ ³¹	bad concept			956	NA		Huang1992		COLD
34326	Xiandao	cold (weather, water)	cold (of temperature)	kʐot⁵⁵	k ʐ o t ⁵⁵	bad concept			956	NA		Huang1992		COLD
34726	Rangoon		cold (of temperature)	ʨʰɑ̃⁵⁵	tɕʰ ɑ̃ ∼ ⁵⁵	bad concept			1083	NA		Huang1992		COLD
34736	Rangoon		cold (of temperature)	e⁵⁵	e ⁵⁵	bad concept			3264	NA		Huang1992		COLD
35717	Bahing	cold (n)	cold (of temperature)	dzuːmi	d z uː m i				2160	122157				COLD
35908	Lushai	cold	cold (of temperature)	vâwt	v a w t				1468	239139				COLD
35909	Lushai	cold	cold (of temperature)	dai	d a i				1469	239140				COLD
36220	Beijing	cold	cold (of temperature)	lɤŋ²¹⁴	l ɤ ŋ ²¹⁴			冷	933	NA	冷	BeijingDaxue1964		COLD
36222	Guangzhou	cold	cold (of temperature)	tʊŋ³³	t ʊ ŋ ³³			凍	1629	NA	凍	BeijingDaxue1964		COLD
36223	Chaozhou		cold (of temperature)	ŋaŋ⁵⁵	ŋ a ŋ ⁵⁵				1630	NA	凝			COLD
36224	Longgang		cold (of temperature)	laŋ³³	l a ŋ ³³				933	NA	冷			COLD
36225	Jieyang		cold (of temperature)	ŋaŋ⁵⁵	ŋ a ŋ ⁵⁵				1630	NA	凝			COLD
36226	Xingning		cold (of temperature)	laŋ²¹	l a ŋ ²¹				933	NA	冷			COLD
37558	Ukhrul	cold	cold (of temperature)	kʰə-mə-ku	kʰ ə + m ə + k u				2032	526925				COLD
37767	Hayu	cold (temperature) (n)	cold (of temperature)	dzũːsa	d z ũː s a				2160	120635				COLD
38018	Tangut		cold (of temperature)	dʑjij	dʑ j i j				10187	NA	寒			COLD
38333	Mikir		cold (of temperature)	ingsām	i ng s ā/aː m	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kechung, kangsam; (-- wheather) ningkreng, chungjing[...]» (page: 229)			10337	NA		Walker1925, Konnerth2014	kechung, kangsam; (-- wheather) ningkreng, chungjing[...]	COLD
38627	Rabha	cold (weather, water)	cold (of temperature)	sí-xam	s í/i + x a m				10336	NA		Joseph2007		COLD
38691	Rabha		cold (of temperature)	cɨk	c ɨ k				325	NA				COLD
34324	Lashi	cold (weather, water)	cold (of temperature)	ŋaːm⁵⁵	ŋ aː m ⁵⁵	bad concept			957	NA		Huang1992		COLD
17061	Jingpho	cold (weather, water)	cold (of temperature)	kă³¹ʃuŋ³³	k ă ³¹ + ʃ u ŋ ³³				492	399710		STEDT/TBL	kă³¹ʃuŋ³³	COLD
17213	Motuo_Menba	cold (weather)	cold (of temperature)	per bu	p e r _ b u				587	399698		STEDT/TBL	per bu	COLD
17871	Tibetan_Xiahe	cold (weather)	cold (of temperature)	tɕaŋ	tɕ a ŋ				933	399695		STEDT/TBL	tɕaŋ	COLD
18059	rGyalrong_Maerkang	cold (weather, water)	cold (of temperature)	kə mə ʃtɑk	k ə _ m ə _ ʃ t ɑ k				1002	399702		STEDT/TBL	kə mə ʃtɑk	COLD
18417	Tibetan_Lhasa	cold (weather, water)	cold (of temperature)	tʂhəŋ¹³ŋu⁵⁵	ʈʂʰ ə ŋ ¹³ + ŋ u ⁵⁵				933	399693		STEDT/TBL	tʂhəŋ¹³ŋu⁵⁵	COLD
18418	Tibetan_Lhasa	cold (weather, water)	cold (of temperature)	cha⁵⁵ko⁵⁵	ch a ⁵⁵ + k o ⁵⁵				1102	399742		STEDT/TBL	cha⁵⁵ko⁵⁵	COLD
19366	Daofu	cold (weather, water)	cold (of temperature)	ʂkhu ʂkhu	ʂ kʰ u + ʂ kʰ u	!			1384	399703		STEDT/TBL	ʂkhu ʂkhu	COLD
20034	Tibetan_Batang	cold (weather, water)	cold (of temperature)	tʂõ¹³mᴜ⁵³	ʈʂ õ ∼ ¹³ + m u ⁵³				933	399694		STEDT/TBL	tʂõ¹³mᴜ⁵³	COLD
21835	Zhaba_Daofu_County	cold (water)	cold (of temperature)	vɪ⁵⁵vɪ⁵⁵	v ɪ ⁵⁵ + v ɪ ⁵⁵				2307	399746		STEDT/TBL	vɪ⁵⁵vɪ⁵⁵	COLD
21922	Darang_Taraon	cold (weather, water)	cold (of temperature)	dzoŋ⁵³	dz o ŋ ⁵³				2160	399713		STEDT/TBL	dzoŋ⁵³	COLD
22295	Dulong	cold (weather, water)	cold (of temperature)	tit⁵⁵	t i t ⁵⁵				2433	399711		STEDT/TBL	tit⁵⁵	COLD
22615	Tibetan_Xiahe	cold (water)	cold (of temperature)	tɕhaχ kwa	tɕʰ a χ _ k w a				1102	399743		STEDT/TBL	tɕhaχ kwa	COLD
23750	Lisu	cold (weather, water)	cold (of temperature)	dʑɛ̱³³	dʑ ɛ̠ ³³				2719	399731		STEDT/TBL	dʑɛ̱³³	COLD
23844	Bokar	cold (weather, water)	cold (of temperature)	ɦɯ tɕir	ɦ ɯ + tɕ i r				3281	399715		STEDT/TBL	ɦɯ tɕir	COLD
24018	Zhaba_Daofu_County	cold (weather)	cold (of temperature)	ʌ⁵⁵guɛ⁵⁵	ʌ ⁵⁵ + g u ɛ ⁵⁵				2793	399705		STEDT/TBL	ʌ⁵⁵guɛ⁵⁵	COLD
24788	Tibetan_Alike	cold (weather, water)	cold (of temperature)	ncçhak	n cçʰ a k	!			1102	399696		STEDT/TBL	ncçhak	COLD
25093	Yidu	cold (weather, water)	cold (of temperature)	dio⁵⁵ɕi⁵⁵	d i o ⁵⁵ + ɕ i ⁵⁵				2989	399716		STEDT/TBL	dio⁵⁵ɕi⁵⁵	COLD
30786	Old_Chinese		cold (of temperature)	Craŋ	C/ + r a ŋ	WT grang-ba		冷	933	NA	涼	SagartMa2016	*C.raŋ	COLD
31061	Old_Burmese		cold (of temperature)	ʔeḥ	ʔ e h				3264	NA		Hill2016		COLD
31577	Wobzi_Khroskyabs		cold (of temperature)	rkʰô	r kʰ ô/o				1384	NA		Lai2016		COLD
31830	Chepang	cold (weather, person)	cold (of temperature)	jhyuŋ-	dʒʰ j u ŋ				2160	481791		Caughley2000		COLD
32067	Khaling		cold (of temperature)	dzhūŋ lʉ	dzʰ ū ŋ + + l ʉ				2160	NA				COLD
32094	Garo	cold (vi)	cold (of temperature)	chik-jim-a	cʰ i k + j i m + a				325	465731		Burling2003		COLD
32401	Thulung		cold (of temperature)	tshʌkpa	tsʰ ʌ k p a				325	NA				COLD
32668	Hakha_Chin	cold (adj.)	cold (of temperature)	a kik	k i k	[full entry: ]			4119	NA		VanBik2014		COLD
33135	Bunan	correct, right	correct (right)	tokna	t o k n a				6080	NA		Widmer2014		correct (right)
33407	Rongpo	correct	correct (right)	sɛ̃	s ɛ̃				6235	547373		Sharma2003a		correct (right)
1662	Old_Tibetan		correct (right)	ŋo.ma	ŋ o + m a			对	5327	NA				correct (right)
1691	Japhug		correct (right)	ɣɤŋgi	ɣ ɤ ŋ g i			对	1465	NA			ɣɤŋgi	correct (right)
1695	Tangut		correct (right)	ɴgrig				对	0	NA				correct (right)
34506	Rangoon		correct (right)	m̥ɑ̃²²	m̥ ɑ̃ ∼ ²²				3908	NA		Huang1992		correct (right)
35493	Achang_Longchuan	right / correct	correct (right)	tsɿ⁵⁵	ts ɿ ⁵⁵				8634	NA		Huang1992		correct (right)
35494	Atsi	right / correct	correct (right)	tʃo²¹	tʃ o ²¹				8634	NA		Huang1992		correct (right)
35495	Bola	right / correct	correct (right)	tʃɔ³¹	tʃ ɔ ³¹				8634	NA		Huang1992		correct (right)
35497	Lashi	right / correct	correct (right)	kɛː³¹	k ɛː ³¹				8635	NA		Huang1992		correct (right)
35498	Maru	right / correct	correct (right)	tʃɔ³¹	tʃ ɔ ³¹				8634	NA		Huang1992		correct (right)
35499	Xiandao	right / correct	correct (right)	cɛ⁵⁵	c ɛ ⁵⁵				8635	NA		Huang1992		correct (right)
38182	Tangut		correct (right)	tɕjɨj	tɕ j ɨ j				0	NA	正			correct (right)
38513	Mikir		correct (right)	chenam	ch e n a m	from :cite:Walker1925<br>page in :cite:Walker1925 238			0	NA		Walker1925, Konnerth2014	chenam, kechok[...]	correct (right)
17047	Jingpho	right / correct	correct (right)	tʃo³¹	tʃ o ³¹				1467	398774		STEDT/TBL	tʃo³¹	correct (right)
18047	rGyalrong_Maerkang	right / correct	correct (right)	wɐ stot	w ɐ _ s t o t				3976	398766		STEDT/TBL	wɐ stot	correct (right)
