ID	X	ID.1	DOCULECT	CONCEPT	IPA	COUNTERPART	COGID	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SOURCE	TOKENS	OLDCOG	ALIGNMENT
145	NA	34706	S_Dulong	ANT	ɕɯ⁵⁵ɹɔʔ⁵⁵	NA	102954	ɕ ɯ ɹ ɔ ʔ				0			NA	OLD	ɕ ɯ ɹ ɔ ʔ	102954	- - - - - - - - - - - - - - - - - - - - - - ɕ ɯ - - - - - - - - ɹ ɔ ʔ - ( - - - - - - - - - - - - - )
146	NA	35807	S_Japhug	ANT	qro	NA	102954	q r o				0			NA	OLD	q r o	102954	- - - - - - - - - - - - - - - - - - - - - - - - - - - - - q - - r o - - ( - - - - - - - - - - - - - )
147	NA	44112	S_Maru	ANT	phə̆³¹ɣuk³¹	NA	102954	pʰ ə̆ ɣ u k				0			NA	OLD	pʰ ə̆ ɣ u k	102954	- - - - pʰ ə̆ - - - - - - - - - - - - - - - - - - - - - - - ɣ - - - u k - ( - - - - - - - - - - - - - )
148	NA	41114	S_Old_Burmese	ANT	pu◦ro₁k◦chip	NA	102954	p u r o k ch i p				0			NA	OLD	p u r o k ch i p	102954	- - - - - - - - - - - - - - p u - - - - - - - - - - - - - - - - r o- k - ( - - - - - - - - - - ch i p )
149	NA	40760	S_Old_Chinese	ANT	qʰˤoʔ	NA	102954	qʰˤ o ʔ				0			NA	OLD	qʰˤ o ʔ	102954	- - - - - - - - - - - - qʰˤ - o ʔ - - - - -
150	NA	42354	S_Old_Tibetan	ANT	grog ma	NA	102954	g r o g m a				0			NA	OLD	g r o g m a	102954	- - - - - - - - - - - - - - - - - - - - - - - - - - - - - g - - r o g - ( - - - - - - m a - - - - - )
151	NA	44523	S_Rangoon	ANT	pɑ⁵³jwɛʔ⁴sheʔ⁴	NA	102954	p ɑ j w ɛ ʔ sʰ e ʔ				0			NA	OLD	p ɑ j w ɛ ʔ sʰ e ʔ	102954	p ɑ - - j w ɛ ʔ - - sʰ e ʔ - - -
152	NA	27592	S_rGyalrong_Maerkang	ANT	kho |rok	NA	102954	kh o r o k				0			NA	OLD	kh o r o k	102954	- - - - - - - - - - - - - - - - - - - - - - - - - - - - - kh o - r o k - ( - - - - - - - - - - - - - )
153	NA	48012	S_Tangut	ANT	kjiwr	NA	102954	k ji w r				0			NA	OLD	k ji w r	102954	
154	NA	27825	S_Tibetan_Alike	ANT	cçok mæ	NA	102954	cç o k m æ				0			NA	OLD	cç o k m æ	102954	- - - - - - - - - - - - - - - - - - - - - - - - - - - - - cç - - - o k - ( - - - - - - m æ - - - - - )
155	NA	29534	S_Tibetan_Batang	ANT	dʑa⁵⁵dʐoʔ⁵³tʂᴜ¹³ma⁵³	NA	102954	dʑ a dʐ o ʔ tʂ ᴜ m a				0			NA	OLD	dʑ a dʐ o ʔ tʂ ᴜ m a	102954	- - - - - - - - - - - - - - - - - - dʑ a - - - - - - - - - dʐ - - - o ʔ - ( - - tʂ ᴜ - - m a - - - - - )
156	NA	27907	S_Tibetan_Lhasa	ANT	tʂhoː¹³ma⁵⁵	NA	102954	tʂh oː m a				0			NA	OLD	tʂh oː m a	102954	- - - - - - - - - - - - - - - - - - - - - - - - - - - - - tʂh - - - oː - - ( - - - - - - m a - - - - - )
157	NA	24891	S_Tibetan_Xiahe	ANT	mbə tɕaχ ma	NA	102954	m b ə tɕ a χ m a				0			NA	OLD	m b ə tɕ a χ m a	102954	- - - - - - - - - - - m b ə - - - - - - - - - - - - - - - - tɕ - - - a χ - ( - - - - - - m a - - - - - )
158	NA	41554	S_Wobzi_Khroskyabs	ANT	skʰrɑ̂ɣ	NA	102954	s kʰ r ɑ̂ ɣ				0			NA	OLD	s kʰ r ɑ̂ ɣ	102954	- - - - - - - - - - - - - - - - - - - - - - s - - - - - - kʰ - - r ɑ̂ ɣ - ( - - - - - - - - - - - - - )
159	NA	31390	S_Zhaba_Daofu_County	ANT	po⁵⁵ʐo⁵⁵	NA	102954	p o ʐ o				0			NA	OLD	p o ʐ o	102954	- - - - - - - - - - - - - - p o - - - - - - - - - - - - - - - - ʐ o - - ( - - - - - - - - - - - - - )
160	NA	27811	S_Lisu	ANT	bo̱³¹lo̱³³	NA	102957	b o̱ l o̱				0			NA	OLD	b o̱ l o̱	102957	b o̱ - l o̱ -
161	NA	25207	S_Motuo_Menba	ANT	khaŋ dʑi la	NA	103740	kh a ŋ dʑ i l a				0			NA	OLD	kh a ŋ dʑ i l a	103740	kh a ŋ - dʑ i - l a
162	NA	42073	S_Garo	ANT	sim-il-chak	NA	103916	s i m i l ch a k				0			NA	OLD	s i m i l ch a k	103916	s i m - i l - ch a k
163	NA	42644	S_Hakha_Chin	ANT	hngerhte	NA	104114	hŋ e rh t e				0			NA	OLD	hŋ e rh t e	104114	hŋ e rh t e
164	NA	46528	S_Xingning	ANT	mi³³kʊm⁴⁵	NA	110269	m i k ʊ m				0			NA	OLD	m i k ʊ m	110269	- - - m - - - i - ( k ʊ m - )
165	NA	46526	S_Longgang	ANT	li³³kʊŋ³³	NA	110270	l i k ʊ ŋ				0			NA	OLD	l i k ʊ ŋ	110270	- - - - l - - i - ( k ʊ ŋ - )
166	NA	48571	S_Rabha	ANT	soŋ-so-mar	NA	110500	s o ŋ s o m a r				0			NA	OLD	s o ŋ s o m a r	110500	
167	NA	48327	S_Mikir	ANT	misò	NA	110501	m i s ò				0			NA	OLD	m i s ò	110501	
168	NA	31506	S_Darang_Taraon	ANT	kɯ³¹jɯ⁵³	NA	129743	k ɯ j ɯ				0			NA	OLD	k ɯ j ɯ	129743	k ɯ - - - j ɯ - -
169	NA	47603	S_Ukhrul	ANT	ca-liŋ	NA	129744	c a l i ŋ				0			NA	OLD	c a l i ŋ	129744	c a - l i ŋ
170	24	15	Gyalsumdo	ARM OR HAND	laɡpa	Arm/Hand:Low-Rise	18	l a ɡ p a	5 7 1 1 7	AXMBZ	LAKPA	1	1.L.C 1.A.V 1.K.c 1.P.C 1.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a ɡ p a
171	25	281	Jirel	ARM OR HAND	lakpa	Arm/Hand:Low-Rise	18	l a k p a	5 7 1 1 7	AXMBZ	LAKPA	2	2.L.C 2.A.V 2.K.c 2.P.C 2.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a k p a
172	26	542	Kagate	ARM OR HAND	laɡpa	Arm/Hand:Low-Rise	18	l a ɡ p a	5 7 1 1 7	AXMBZ	LAKPA	3	3.L.C 3.A.V 3.K.c 3.P.C 3.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a ɡ p a
173	27	794	Lowa	ARM OR HAND	laɡpa	Arm/Hand:Fall-Rise	18	l a ɡ p a	5 7 1 1 7	AXMBZ	LAKPA	4	4.L.C 4.A.V 4.K.c 4.P.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a ɡ p a
174	28	1053	Nubri	ARM OR HAND	lakpa	Arm/Hand:(Low-)Rise	18	l a k p a	5 7 1 1 7	AXMBZ	LAKPA	5	5.L.C 5.A.V 5.K.c 5.P.C 5.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a k p a
175	29	1304	Sherpa	ARM OR HAND	laɡpa	Arm/Hand:Low-Rise	18	l a ɡ p a	5 7 1 1 7	AXMBZ	LAKPA	6	6.L.C 6.A.V 6.K.c 6.P.C 6.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a ɡ p a
176	30	1549	Tsum	ARM OR HAND	lakpa	Arm/Hand:Low-Rise	18	l a k p a	5 7 1 1 7	AXMBZ	LAKPA	7	7.L.C 7.A.V 7.K.c 7.P.C 7.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a k p a
177	31	1813	Yolmo	ARM OR HAND	laɡpa	Arm/Hand:(Mid-)Fall	18	l a ɡ p a	5 7 1 1 7	AXMBZ	LAKPA	8	8.L.C 8.A.V 8.K.c 8.P.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	l a ɡ p a
178	32	64	Gyalsumdo	ASH	kɔkt̪al	Ash:Low-Rise	20	k ɔ k t̪ a l	1 7 1 1 7 5	AXMBYN	KUKTAL	1	1.K.C 1.U.V 1.K.c 1.T.C 1.A.V 1.L.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	k ɔ k - - t̪ a l -
179	33	327	Jirel	ASH	t̪ʰala	Ash:Mid	20	t̪ʰ a l a	1 7 5 7	AXBZ	TALA	2	2.T.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.75 0.8	0			NA	- - - - - t̪ʰ a l a
180	34	586	Kagate	ASH	t̪ʰala	Ash:Mid	20	t̪ʰ a l a	1 7 5 7	AXBZ	TALA	3	3.T.C 3.A.V 3.L.C 3.A.V	2.0 1.5 1.75 0.8	0			NA	- - - - - t̪ʰ a l a
181	35	841	Lowa	ASH	koɡt̪ʰa	Ash:Fall-Rise	20	k o ɡ t̪ʰ a	1 7 1 1 7	AXMBZ	KUKTA	4	4.K.C 4.U.V 4.K.c 4.T.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	k o ɡ - - t̪ʰ a - -
182	36	1097	Nubri	ASH	kot̪ʰal	Ash:(Low-)Rise	20	k o t̪ʰ a l	1 7 1 7 5	AXBYN	KUTAL	5	5.K.C 5.U.V 5.T.C 5.A.V 5.L.c	2.0 1.5 1.75 1.3 0.8	0			NA	k o - - - t̪ʰ a l -
183	37	1350	Sherpa	ASH	kʰəsit̪ʰala	Ash:	20	kʰ ə s i t̪ʰ a l a	1 7 3 7 1 7 5 7	AXBYBYBZ	KESITALA	6	6.K.C 6.E.V 6.S.C 6.I.V 6.T.C 6.A.V 6.L.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0			NA	kʰ ə - s i t̪ʰ a l a
184	38	1594	Tsum	ASH	kozal	Ash:Low-Rise	20	k o z a l	1 7 3 7 5	AXBYN	KUSAL	7	7.K.C 7.U.V 7.S.C 7.A.V 7.L.c	2.0 1.5 1.75 1.3 0.8	0			NA	k o - z - - a l -
185	39	1858	Yolmo	ASH	t̪ʰala	Ash:Mid-High	20	t̪ʰ a l a	1 7 5 7	AXBZ	TALA	8	8.T.C 8.A.V 8.L.C 8.A.V	2.0 1.5 1.75 0.8	0			NA	- - - - - t̪ʰ a l a
186	NA	10207	S_Japhug	ASH	tʰɤfkɤlɤɣi	NA	100000	tʰ ɤ f k ɤ l ɤ ɣ i				0			NA	OLD	tʰ ɤ f k ɤ l ɤ ɣ i	100000	
187	NA	10191	S_Khaling	ASH	pʉjʉ	NA	100000	p ʉ j ʉ				0			NA	OLD	p ʉ j ʉ	100000	
188	NA	10192	S_Limbu	ASH	khappu	NA	100000	kʰ a pp u				0			NA	OLD	kʰ a pp u	100000	
189	NA	10178	S_Old_Tibetan	ASH	tʰal.ba	NA	100000	r d u l				0			NA	OLD	r d u l	100000	
190	NA	10211	S_Tangut	ASH	lhjwạ¹	NA	100000	lʰ j w ạ				0			NA	OLD	lʰ j w ạ	100000	
191	40	82	Gyalsumdo	AUBERGINE	penda	Eggplant:	21	p e n d a	1 7 4 1 7	AXMBZ	PENTA	1	1.P.C 1.E.V 1.N.c 1.T.C 1.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	p - e n d a
192	41	343	Jirel	AUBERGINE	pənda	Eggplant:	21	p ə n d a	1 7 4 1 7	AXMBZ	PENTA	2	2.P.C 2.E.V 2.N.c 2.T.C 2.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	p - ə n d a
193	42	602	Kagate	AUBERGINE	bjanta	Eggplant:	21	b j a n t a	1 6 7 4 1 7	ACXMBZ	PJANTA	3	3.P.C 3.J.C 3.A.V 3.N.c 3.T.C 3.A.V	2.0 1.5 1.5 1.1 1.75 0.8	0			NA	b j a n t a
194	44	1113	Nubri	AUBERGINE	pɛnta	Eggplant:	21	p ɛ n t a	1 7 4 1 7	AXMBZ	PENTA	5	5.P.C 5.E.V 5.N.c 5.T.C 5.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	p - ɛ n t a
195	45	1366	Sherpa	AUBERGINE	bənta	Eggplant:	21	b ə n t a	1 7 4 1 7	AXMBZ	PENTA	6	6.P.C 6.E.V 6.N.c 6.T.C 6.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	b - ə n t a
196	46	1610	Tsum	AUBERGINE	bənda	Eggplant:	21	b ə n d a	1 7 4 1 7	AXMBZ	PENTA	7	7.P.C 7.E.V 7.N.c 7.T.C 7.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	b - ə n d a
197	47	1874	Yolmo	AUBERGINE	bãⁿda	Eggplant:	21	b ãⁿ d a	1 7 1 7	AXBZ	PATA	8	8.P.C 8.A.V 8.T.C 8.A.V	2.0 1.5 1.75 0.8	0			NA	b - ãⁿ - d a
198	43	858	Lowa	AUBERGINE	t̪oluma	Eggplant:	22	t̪ o l u m a	1 7 5 7 4 7	AXBYBZ	TULYMA	4	4.T.C 4.U.V 4.L.C 4.Y.V 4.M.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0			NA	t̪ o l u m a
199	48	41	Gyalsumdo	AXE	t̪aɹi	Axe:High	23	t̪ a ɹ i	1 7 5 7	AXBZ	TARI	1	1.T.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ a ɹ i
200	49	304	Jirel	AXE	t̪əɹi	Axe:High	23	t̪ ə ɹ i	1 7 5 7	AXBZ	TERI	2	2.T.C 2.E.V 2.R.C 2.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ ə ɹ i
201	50	564	Kagate	AXE	t̪əri	Axe:High	23	t̪ ə r i	1 7 5 7	AXBZ	TERI	3	3.T.C 3.E.V 3.R.C 3.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ ə r i
202	51	818	Lowa	AXE	t̪iɾi	Axe:High	23	t̪ i ɾ i	1 7 5 7	AXBZ	TIRI	4	4.T.C 4.I.V 4.R.C 4.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ i ɾ i
203	52	1075	Nubri	AXE	t̪aɹi	Axe:High	23	t̪ a ɹ i	1 7 5 7	AXBZ	TARI	5	5.T.C 5.A.V 5.R.C 5.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ a ɹ i
204	53	1327	Sherpa	AXE	t̪əɹi	Axe:Mid-Low	23	t̪ ə ɹ i	1 7 5 7	AXBZ	TERI	6	6.T.C 6.E.V 6.R.C 6.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ ə ɹ i
205	54	1572	Tsum	AXE	t̪aɾi	Axe:Mid-Rise	23	t̪ a ɾ i	1 7 5 7	AXBZ	TARI	7	7.T.C 7.A.V 7.R.C 7.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ a ɾ i
206	55	1835	Yolmo	AXE	t̪aɾi	Axe:High	23	t̪ a ɾ i	1 7 5 7	AXBZ	TARI	8	8.T.C 8.A.V 8.R.C 8.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ a ɾ i
207	56	145	Gyalsumdo	BAD	majabu	Bad:	103704	m a j a b u	4 7 6 7 1 7	AXBYBZ	MAJAPY	1	1.M.C 1.A.V 1.J.C 1.A.V 1.P.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0			NA	- - m a j a - b u
208	57	404	Jirel	BAD	meleba	Bad:	103704	m e l e b a	4 7 5 7 1 7	AXBYBZ	MELEPA	2	2.M.C 2.E.V 2.L.C 2.E.V 2.P.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0			NA	- - m e l e - b a
209	58	663	Kagate	BAD	majiba	Bad:	103704	m a j i b a	4 7 6 7 1 7	AXBYBZ	MAJIPA	3	3.M.C 3.A.V 3.J.C 3.I.V 3.P.C 3.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0			NA	- - m a j i - b a
210	59	664	Kagate	BAD	marikpa	Bad:	103704	m a r i k p a	4 7 5 7 1 1 7	AXBYMBZ	MARIKPA	3	3.M.C 3.A.V 3.R.C 3.I.V 3.K.c 3.P.C 3.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0			NA	- - m a r i k p a
211	61	920	Lowa	BAD	ŋempa	Bad:(Low-)Rise	103704	ŋ e m p a	4 7 4 1 7	AXMBZ	NEMPA	4	4.N.C 4.E.V 4.M.c 4.P.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	- - ŋ - - e m p a
212	63	1425	Sherpa	BAD	melokpa	Bad:	103704	m e l o k p a	4 7 5 7 1 1 7	AXBYMBZ	MELUKPA	6	6.M.C 6.E.V 6.L.C 6.U.V 6.K.c 6.P.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0			NA	- - m e l o k p a
213	65	1932	Yolmo	BAD	tsokpa	Bad:High	103704	t s o k p a	1 3 7 1 1 7	ACXMBZ	TSUKPA	8	8.T.C 8.S.C 8.U.V 8.K.c 8.P.C 8.A.V	2.0 1.5 1.5 1.1 1.75 0.8	0			NA	t s - - - o k p a
214	60	919	Lowa	BAD	a	Bad:Mid	6	a	7	X	A	4	4.A.V	1.5	0			NA	a
215	62	1171	Nubri	BAD	ɦawɛ	Bad:(Low-)Rise	7	ɦ a w ɛ	3 7 6 7	AXBZ	HAWE	5	5.H.C 5.A.V 5.W.C 5.E.V	2.0 1.5 1.75 0.8	0			NA	ɦ a w ɛ
216	NA	48397	S_Mikir	BAD	henō	NA	100000	h e n ō				0			NA	OLD	h e n ō	100000	
217	NA	10313	S_Japhug	BAD	ŋɤn	NA	100245	ŋ ɤ n				0			NA	OLD	ŋ ɤ n	100245	ŋ ɤ n - ( - - - - - - )
218	NA	10284	S_Old_Tibetan	BAD	ŋan-	NA	100245	ŋ a n				0			NA	OLD	ŋ a n	100245	ŋ a n - ( - - - - - - )
219	NA	35418	S_Tibetan_Alike	BAD	ŋan bæ	NA	100245	ŋ a n b æ				0			NA	OLD	ŋ a n b æ	100245	ŋ a n - ( b æ - - - - )
220	NA	28407	S_Tibetan_Lhasa	BAD	ŋɛ̃¹³po⁵⁵	NA	100245	ŋ ɛ̃ ∼ p o				0			NA	OLD	ŋ ɛ̃ ∼ p o	100245	ŋ ɛ̃ ∼ - ( - - - p o - )
221	NA	32607	S_Tibetan_Xiahe	BAD	ŋan	NA	100245	ŋ a n				0			NA	OLD	ŋ a n	100245	ŋ a n - ( - - - - - - )
222	NA	43053	S_Bunan	BAD	marap	NA	100246	m a r a p				0			NA	OLD	m a r a p	100246	( m a - - ) r a p
223	NA	43400	S_Rongpo	BAD	khəra:b	NA	100246	kh ə r aː b				0			NA	OLD	kh ə r aː b	100246	( - - kh ə ) r aː b
224	NA	43181	S_Byangsi	BAD	yaddɛ	NA	100329	j a d d ɛ				0			NA	OLD	j a d d ɛ	100329	j a d d ɛ
225	NA	44138	S_Atsi	BAD	then²¹	NA	100486	tʰ e n				0			NA	OLD	tʰ e n	100486	tʰ e n -
226	NA	27052	S_Jingpho	BAD	then³¹	NA	100486	th e n				0			NA	OLD	th e n	100486	th e n -
227	NA	27204	S_Motuo_Menba	BAD	duk pin	NA	100579	d u k p i n				0			NA	OLD	d u k p i n	100579	d u k ( - p i n )
228	NA	30028	S_Tibetan_Batang	BAD	du⁵⁵pᴜ⁵³	NA	100579	d u p ᴜ				0			NA	OLD	d u p ᴜ	100579	d u - ( - p ᴜ - )
229	NA	28408	S_Tibetan_Lhasa	BAD	tu¹³ko⁵⁵	NA	100579	t u k o				0			NA	OLD	t u k o	100579	t u - ( - k o - )
230	NA	27241	S_Yidu	BAD	e⁵⁵lieŋ⁵⁵	NA	100606	e l i e ŋ				0			NA	OLD	e l i e ŋ	100606	e - - l i e ŋ -
231	NA	43634	S_Kulung	BAD	mannǝpa	NA	100613	m a n n ǝ p a				0			NA	OLD	m a n n ǝ p a	100613	m a n n ǝ p a
232	NA	43860	S_Bantawa	BAD	ɨma (ɨsa)	NA	100745	ɨ s				0			NA	OLD	ɨ s	100745	ɨ s - - - -
233	NA	43861	S_Bantawa	BAD	ɨssawa	NA	100745	ɨ s s a w a				0			NA	OLD	ɨ s s a w a	100745	ɨ s s a w a
234	NA	44136	S_Achang_Longchuan	BAD	tɕa⁵⁵	NA	100889	tɕ a				0			NA	OLD	tɕ a	100889	tɕ a -
235	NA	44139	S_Bola	BAD	a³¹kai⁵⁵	NA	100890	a k a i				0			NA	OLD	a k a i	100890	( a - - ) k a i -
236	NA	44142	S_Maru	BAD	kɔi³⁵	NA	100890	k ɔ i				0			NA	OLD	k ɔ i	100890	( - - - ) k ɔ i -
237	NA	44141	S_Lashi	BAD	pjɔːʔ³¹	NA	100892	p j ɔː ʔ				0			NA	OLD	p j ɔː ʔ	100892	p j ɔː ʔ -
238	NA	44143	S_Xiandao	BAD	n³¹cɛ⁵⁵	NA	100893	n c ɛ				0			NA	OLD	n c ɛ	100893	n - - c ɛ -
239	NA	28052	S_rGyalrong_Maerkang	BAD	mɑ kə snɑ	NA	100999	m ɑ k ə s n ɑ				0			NA	OLD	m ɑ k ə s n ɑ	100999	m ɑ - k ə - s n ɑ
240	NA	41057	S_Old_Burmese	BAD	chuiwḥ	NA	101044	ch ui w ḥ				0			NA	OLD	ch ui w ḥ	101044	ch ui w ḥ -
241	NA	44567	S_Rangoon	BAD	sho⁵⁵	NA	101044	sʰ o				0			NA	OLD	sʰ o	101044	sʰ o - - -
242	NA	44568	S_Rangoon	BAD	ȵɑ̃⁵³	NA	101045	nʲ ɑ̃ ∼				0			NA	OLD	nʲ ɑ̃ ∼	101045	nʲ ɑ̃ ∼ -
243	NA	28948	S_Daofu	BAD	qhə mɛ	NA	101271	qʰ ə m ɛ				0			NA	OLD	qʰ ə m ɛ	101271	( - - - ) qʰ ə - m ɛ
244	NA	29360	S_Daofu	BAD	gɛ qhə mɛ	NA	101271	g ɛ qʰ ə m ɛ				0			NA	OLD	g ɛ qʰ ə m ɛ	101271	( g ɛ - ) qʰ ə - m ɛ
245	NA	45901	S_Lushai	BAD	t̥ha◦lo	NA	101462	ʈʰ a l o				0			NA	OLD	ʈʰ a l o	101462	ʈʰ a - l o
246	NA	42646	S_Hakha_Chin	BAD	a ttha lo , a thu a tlolmi	NA	101463	tsh ì a tsh i a t				0			NA	OLD	tsh ì a tsh i a t	101463	tsh ì a ( - tsh i a t )
247	NA	45902	S_Lushai	BAD	chhia	NA	101463	tʃʰ i a				0			NA	OLD	tʃʰ i a	101463	tʃʰ i a ( - - - - - )
248	NA	29776	S_Dulong	BAD	mɑʔ⁵⁵	NA	101608	m ɑ ʔ				0			NA	OLD	m ɑ ʔ	101608	m ɑ ʔ -
249	NA	46190	S_Beijing	BAD	læi⁵¹	NA	101620	l æ i				0			NA	OLD	l æ i	101620	l æ i -
250	NA	46192	S_Chaozhou	BAD	pʰai⁵³	NA	101622	pʰ a i				0			NA	OLD	pʰ a i	101622	pʰ a i -
251	NA	46197	S_Jieyang	BAD	pʰai³¹	NA	101622	pʰ a i				0			NA	OLD	pʰ a i	101622	pʰ a i -
252	NA	46189	S_Beijing	BAD	xuæi⁵¹	NA	101623	x u æ i				0			NA	OLD	x u æ i	101623	x u æ i -
253	NA	46194	S_Jieyang	BAD	huai³⁵	NA	101623	h u a i				0			NA	OLD	h u a i	101623	h u a i -
254	NA	46195	S_Xingning	BAD	fai⁵³	NA	101623	f a i				0			NA	OLD	f a i	101623	f - a i -
255	NA	46198	S_Chaozhou	BAD	mɔ⁵³	NA	101625	m ɔ				0			NA	OLD	m ɔ	101625	m ɔ -
256	NA	46196	S_Jieyang	BAD	mɔ³¹	NA	101625	m ɔ				0			NA	OLD	m ɔ	101625	m ɔ -
257	NA	31824	S_Zhaba_Daofu_County	BAD	ʂtʂu⁵⁵tʂu³³	NA	102303	ʂ tʂ u tʂ u				0			NA	OLD	ʂ tʂ u tʂ u	102303	ʂ tʂ u - - tʂ u -
258	NA	30029	S_Tibetan_Batang	BAD	ɕɑu⁵⁵dɛʔ⁵³	NA	102316	ɕ ɑ u d ɛ ʔ				0			NA	OLD	ɕ ɑ u d ɛ ʔ	102316	ɕ ɑ u - - d ɛ ʔ -
259	NA	31912	S_Darang_Taraon	BAD	pɹɑ⁵⁵jim⁵⁵	NA	102327	p ɹ ɑ j i m				0			NA	OLD	p ɹ ɑ j i m	102327	p ɹ ɑ - - j i m -
260	NA	32606	S_Tibetan_Xiahe	BAD	a χa ma	NA	102482	a χ a m a				0			NA	OLD	a χ a m a	102482	a - χ a - m a
261	NA	33741	S_Lisu	BAD	ma³¹dʑi³³	NA	102716	m a dʑ i				0			NA	OLD	m a dʑ i	102716	m a - - dʑ i -
262	NA	33833	S_Bokar	BAD	po moŋ	NA	102749	p o m o ŋ				0			NA	OLD	p o m o ŋ	102749	p o - m o ŋ
263	NA	35353	S_Bokar	BAD	ka ru	NA	103052	k a r u				0			NA	OLD	k a r u	103052	k a - r u
264	NA	41810	S_Chepang	BAD	rew-	NA	103186	r e w				0			NA	OLD	r e w	103186	r - e w
265	NA	41811	S_Chepang	BAD	ryəw-	NA	103186	r j ə w				0			NA	OLD	r j ə w	103186	r j ə w
266	NA	40762	S_Old_Chinese	BAD	ʔˤak	NA	103616	ʔˤ a k				0			NA	OLD	ʔˤ a k	103616	ʔˤ a k
267	NA	41298	S_Limbu	BAD	tɛp_phɛːm-ba	NA	103702	t ɛ p ph ɛː m- b a				0			NA	OLD	t ɛ p ph ɛː m- b a	103702	t ɛ p - ph ɛː m- b a
268	NA	41312	S_Khaling	BAD	mʌbʌ̄ŋpɛ	NA	103704	m ʌ b ʌ ŋ p ɛ				0			NA	OLD	m ʌ b ʌ ŋ p ɛ	103704	- - m ʌ b ʌ ŋ p ɛ
269	NA	41556	S_Wobzi_Khroskyabs	BAD	mə-tsʰâ	NA	103733	m ə tsʰ â				0			NA	OLD	m ə tsʰ â	103733	m ə - tsʰ â
270	NA	41809	S_Chepang	BAD	hal-	NA	103793	h a l				0			NA	OLD	h a l	103793	h a l
271	64	1668	Tsum	BAD	nepo	Bad:Mid-Rise	104051	n e p o	4 7 1 7	AXBZ	NEPU	7	7.N.C 7.E.V 7.P.C 7.U.V	2.0 1.5 1.75 0.8	0			NA	- - n e p o - - -
272	NA	42397	S_Thulung	BAD	medzɵpa	NA	104051	m e dz ɵ p a				0			NA	OLD	m e dz ɵ p a	104051	m e dz ɵ p a
273	NA	48078	S_Tangut	BAD	niow	NA	110179	n i o w				0			NA	OLD	n i o w	110179	
274	NA	46191	S_Guangzhou	BAD	søy⁵³	NA	110263	s ø y				0			NA	OLD	s ø y	110263	s ø y -
275	NA	46193	S_Longgang	BAD	sɔi³³	NA	110263	s ɔ i				0			NA	OLD	s ɔ i	110263	s ɔ i -
276	66	76	Gyalsumdo	BANANA	keɹa	Banana:Mid	28	k e ɹ a	1 7 5 7	AXBZ	KERA	1	1.K.C 1.E.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	0			NA	k e ɹ a
277	69	853	Lowa	BANANA	keɾa	Banana:High	28	k e ɾ a	1 7 5 7	AXBZ	KERA	4	4.K.C 4.E.V 4.R.C 4.A.V	2.0 1.5 1.75 0.8	0			NA	k e ɾ a
278	70	1108	Nubri	BANANA	kela	Banana:Mid	28	k e l a	1 7 5 7	AXBZ	KELA	5	5.K.C 5.E.V 5.L.C 5.A.V	2.0 1.5 1.75 0.8	0			NA	k e l a
279	71	1361	Sherpa	BANANA	kera	Banana:	28	k e r a	1 7 5 7	AXBZ	KERA	6	6.K.C 6.E.V 6.R.C 6.A.V	2.0 1.5 1.75 0.8	0			NA	k e r a
