ID	DOCULECT	CONCEPT	CONCEPTID	TRANSCRIPTION	SEGMENTS	COGID	GLOSS	pos	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
2020	Tsum	SHIRT	1622	tötung			shirt	n.	1622	SHIRT	2
2021	Tsum			towa			feel hungry	v.		???	
2022	Tsum	SIT	1416	töwa			sit	v.	1416	SIT	2
2023	Tsum	GROW	479	topa			grow	v.	479	GROW	2
2024	Tsum	GRASS	606	tsa			grass	n.	606	GRASS	2
2025	Tsum	RUST	3064	tsa			rust	n.	3064	RUST	2
2026	Tsum	VEIN	1924	tsa			vein	n.	1924	VEIN	2
2027	Tsum	BIRD	937	tśa			bird	n.	937	BIRD	2
2030	Tsum	PRECIOUS	3002	tsa tśhembo			precious	adj.	3002	PRECIOUS	2
2031	Tsum			tśada'			handcuff; fetter	n.		???	
2032	Tsum			tśadzung			small bird species	n.		???	
2033	Tsum			tśadźung			bird species	n.		???	
2034	Tsum			tśaem			place to fry the bread of buckwheat	n.		???	
2035	Tsum	WHOLE	2277	tśako			whole	n.	2277	WHOLE	2
2036	Tsum			tsakpa			filter	v.		???	
2039	Tsum			tśakpa			reduce (trans.)	v.		???	
2040	Tsum			tsakṭa			matches	n.		???	
2041	Tsum	SWIM	1439	tśal dźawa			swim	v.	1439	SWIM	2
2042	Tsum			tśale			raised part of vagina	n.		???	
2043	Tsum			tśampa gumbo			Buddhist age, future (fourth)	n.	2427	FUTURE	4
2045	Tsum	SAND	671	tśandar			sand	n.	671	SAND	2
2046	Tsum			tśang			beer, Tibetan	n.	1639	BEER	4
2047	Tsum	SOME	1241	tśang			some	adj.	1241	SOME	2
2048	Tsum			tśang			yak of four years	n.		???	
2049	Tsum	RIVER	666	tsangbo			river	n.	666	RIVER	2
2050	Tsum			tsangdu			cleanly	adv.		???	
2053	Tsum			tsangma mepa			unclear	adj.		???	
2054	Tsum			tśangṭa			wheat, species	n.	1077	WHEAT	4
2055	Tsum	SEND	1127	tsangwa			send	v.	1127	SEND	2
2056	Tsum	LEARN	504	tśangwa			learn	v.	504	LEARN	2
2057	Tsum			tśapku			nine times	num.		???	
2058	Tsum			tśapkye'			eight times	num.		???	
2059	Tsum			tśapnga			fifth times	num.		???	
2060	Tsum	TWICE	1546	tśapngi			twice	num.	1546	TWICE	2
2061	Tsum			tśapsum			thrice	num.	417	THREE TIMES	4
2063	Tsum			tśapṭu'			six times	num.		???	
2064	Tsum			tśaptün			seven times	num.		???	
2065	Tsum			tśapźi			four times	num.		???	
2069	Tsum	HEN	1514	tśãu			hen	n.	1514	HEN	2
2070	Tsum	CHICK	2512	tśauru			chick	n.	2512	CHICK	4
2071	Tsum			tsautar			resting place	n.		???	
2072	Tsum	ROOSTER	1511	tśawo			rooster	n.	1511	ROOSTER	2
2073	Tsum	OVEN	1143	tśaye			oven	n.	1143	OVEN	2
2074	Tsum	ROOT	670	tsaza'			root	n.	670	ROOT	2
2075	Tsum	PEAK	2205	tse			peak	n.	2205	PEAK	4
2076	Tsum	TONGUE	1205	tśe			tongue	n.	1205	TONGUE	2
2077	Tsum	MEASURE	1506	tśe' gyawa			measure	v.	1506	MEASURE	2
2078	Tsum	DEAR	2470	tsebi			dear	adj.	2470	DEAR	2
2079	Tsum	MAKE A JOKE	2760	tsẽdzu bewa			make a joke	v.	2760	MAKE A JOKE	4
2080	Tsum	THING	738	tśela'			thing	n.	738	THING	2
2081	Tsum			tśeldum tśewa			squat	v.	296	CROUCH	4
2082	Tsum			tselong			migrating geese, demoiselle crane	n.		???	
2083	Tsum	HARVEST	611	tsema ngawa			harvest	v.	611	HARVEST	2
2084	Tsum			tsemba			stitch	v.		???	
2085	Tsum			tśemba			not ripe, raw	adj.	1959	RAW	4
2086	Tsum			tsembawa			tailor; man who stitches	n.	881	TAILOR	4
2088	Tsum	PLAY	1413	tsemo			play	n.	1413	PLAY	2
2090	Tsum			tsemo-tsewa			play a lot	v.		???	
2091	Tsum	HEAVY	1210	tśende			heavy	adj.	1210	HEAVY	2
2092	Tsum			tśendema			heavily	adv.		???	
2095	Tsum			tsepa			feel chilled	v.		???	
2096	Tsum	FORGET	1523	tśepa			forget	v.	1523	FORGET	2
2097	Tsum	FULL	1429	tserka'			full	adj.	1429	FULL	2
2098	Tsum			tsetho			list	n.		???	
2099	Tsum	LOVE	923	tsewa			love	n.	923	LOVE	2
2100	Tsum	EXCHANGE	2509	tśewa			exchange	v.	2509	EXCHANGE	2
2101	Tsum			tśewa			heavier	adj.		???	
2102	Tsum	PLAY	1413	tsewo			play	v.	1413	PLAY	2
2103	Tsum	SALT	1274	tsha			salt	n.	1274	SALT	2
2105	Tsum	PAIR	1888	tśha			pair	n.	1888	PAIR	2
2106	Tsum			tsha barwa			fever (have)	v.	1534	FEVER	4
2108	Tsum			tśha tshalwa			touch the forehead, bow down	v.		???	
2109	Tsum	FEVER	1534	tsha:			fever	n.	1534	FEVER	2
2110	Tsum	LOUD	377	tshakarwo			loud	adj.	377	LOUD	2
2111	Tsum	BROKEN	588	tśhako'			broken	adj.	588	BROKEN	2
2114	Tsum	NEWSPAPER	1298	tshakpar			newspaper	n.	1298	NEWSPAPER	2
2115	Tsum	BUNCH	1966	tśhakpar			bunch	n.	1966	BUNCH	2
2116	Tsum	BOUNDARY	1010	tsham			boundary	n.	1010	BOUNDARY	2
2117	Tsum			tśham			dancer in the guise of demon	n.		???	
2118	Tsum			tśhambel			Nepal barbery, and its fruit	n.		???	
2120	Tsum	CAVE	1155	tshamgang			cave	n.	1155	CAVE	2
2121	Tsum	GRANDDAUGHTER	1619	tshamo			granddaughter	n.	1619	GRANDDAUGHTER	2
2122	Tsum	SOMETIMES	1544	tshamtsham			sometimes	NA	1544	SOMETIMES	2
2124	Tsum	NEST	539	tshang			nest	n.	539	NEST	2
2125	Tsum			tśhang			brewed rice alcohol	n.		???	
2126	Tsum	CRADLE	2946	tshangdzel			cradle	n.	2946	CRADLE	2
2127	Tsum			tshangkyap			lie awake	v.		???	
2128	Tsum			tśhangtsa lu			marriage song	n.		???	
2129	Tsum			tshangwa			fulfil	v.		???	
2130	Tsum			tśhapsi			objective	n.		???	
2131	Tsum			tśhapśi			plan	n.		???	
2132	Tsum			tśhaptang			without doing anything	NA		???	
2134	Tsum	UMBRELLA	3105	tśhatri			umbrella	n.	3105	UMBRELLA	2
2135	Tsum	GRANDSON	1618	tshawo			grandson	n.	1618	GRANDSON	2
2136	Tsum			tshazo			luck symbol made in mud or soil near or in a kani	n.		???	
2137	Tsum			tshe			life span; age	n.	1789	AGE	4
2138	Tsum			tshe dzang			auspicious moment	n.		???	
2139	Tsum			tshe dzang tikwa			find an auspicious moment	v.		???	
2140	Tsum			tśhea			tooth (canine)	n.	1380	TOOTH	4
2141	Tsum	SPIT	1440	tshema yurwa, irwa			spit	v.	1440	SPIT	2
2142	Tsum	SPIT	1440	tśhema' yurwo			spit	v.	1440	SPIT	2
2143	Tsum	BIG	1202	tśhembo			big	adj.	1202	BIG	2
2144	Tsum	PROSTITUTE	1610	tśhemu			prostitute	n.	1610	PROSTITUTE	2
2145	Tsum			Tshenasa			resting place at the lower end of upper Tsum	n.		???	
2147	Tsum	BIG	1202	tśhenmo			big	adj.	1202	BIG	2
2148	Tsum			tshepa tśego			full moon	adj.		???	
2149	Tsum			tshepa tsenga			the last day of the dark fortnight of a lunar month	n.		???	
2151	Tsum			tśher			fastener	n.		???	
2152	Tsum			tsherang			date	n.		???	
2153	Tsum	THORN	124	tsherma'			thorn	n.	124	THORN	2
2154	Tsum			Tshermasa			resting place at the lower end of upper Tsum	n.		???	
2155	Tsum			tsherwa			irritate	v.		???	
2156	Tsum			tśhewo			prostitute (male)	n.	1610	PROSTITUTE	4
2157	Tsum			tshi ḍowa			sprain	v.		???	
2158	Tsum			tśhikya			foreign country	n.		???	
2159	Tsum			tśhikyami			foreigner	n.		???	
2161	Tsum	LIVER	1224	tśhimba			liver	n.	1224	LIVER	2
2162	Tsum			tshipṭu'			twin	n.		???	
2163	Tsum			tśhiring kinggyap			cap with fur (mainly used during wedding)	n.		???	
2164	Tsum			tshirtu'			for	post.		???	
2165	Tsum	ANKLE	803	tshito'			ankle	n.	803	ANKLE	2
2167	Tsum			tsho			settlement	n.		???	
2168	Tsum	COLOR	1613	tshö			colour	n.	1613	COLOR	2
2169	Tsum			tśho			traditional mournful song	n.		???	
2170	Tsum	RELIGION	661	tśhö			religion	n.	661	RELIGION	2
2171	Tsum			Tsho kye'			Lower Tsum; the old name, referring to eight settlements (also: Uśü)	n.		???	
2172	Tsum			Tsho nga			Upper Tsum; the old name, referring to five settlements (also: Yarwa)	n.		???	
2175	Tsum			Tsho tśuksum			Tsum; the old name, referring to thirteen settlements (note: '13' is tśuksum in this name, not tśusum, the normal pronunciation for '13')	n.		???	
2176	Tsum			tśhöka			worship done with playing musical instrument	n.		???	
2177	Tsum			Tśhökhang			village, in upper Tsum	n.	930	VILLAGE	4
2178	Tsum	PERMIT	1003	tshoktsen terpa			permit	v.	1003	PERMIT	4
2179	Tsum	TOWARDS	2754	tśhola			towards	adv.	2754	TOWARDS	2
2180	Tsum			tśholo			gambling with cowrie shells	n.		???	
2181	Tsum			tśhölö'			how big	adj.		???	
2182	Tsum	LOOK FOR	1468	tśholwa			search	v.	1468	LOOK FOR	2
2183	Tsum	SALIVA	1503	tśhoma			saliva	n.	1503	SALIVA	2
2184	Tsum			tshöme			thread (cotton) burnt for religious purpose	n.		???	
2186	Tsum	COLOR	1613	tshöndo			colour	n.	1613	COLOR	2
2187	Tsum	BUSINESS	2931	tshong			business	n.	2931	BUSINESS	2
2188	Tsum	SHOP	746	tshongkhang			shop	n.	746	SHOP	2
2189	Tsum			tshongro			shareholder	n.		???	
2190	Tsum	ATTACK	722	tśhongwa			attack	v.	722	ATTACK	2
2191	Tsum	RUN	1519	tśhongwa			run	v.	1519	RUN	2
2192	Tsum	EAT	1336	tśhopa			eat	v.	1336	EAT	2
2193	Tsum			tśhöpa			religion keeper	n.		???	
2194	Tsum	DIRTY	1230	tshorbo			dirty	adj.	1230	DIRTY	2
2195	Tsum			tśhorten			chörten, small stupa	n.		???	
2197	Tsum			tśhötśhang			place to worship, things used in worship	n.		???	
2199	Tsum	GRAZE	3058	tśhowa			graze	v.	3058	GRAZE	2
2200	Tsum			tśhowa			worship (hon.)	n.	257	WORSHIP	4
2201	Tsum	WORSHIP	257	tśhowa tshuwa			worship	v.	257	WORSHIP	2
2202	Tsum			tshu			go wrong	v.		???	
2204	Tsum	FLOW	2003	tśhu kya ḍowa			flow	v.	2003	FLOW	2
2205	Tsum			tśhu tśukpa			pour into	v.	1487	POUR	4
2206	Tsum			tśhudza			watermill	n.		???	
2207	Tsum			tshudzang			big copper vessel for water	n.		???	
2208	Tsum			tśhudzang			place where	n.		???	
2209	Tsum	LIP	478	tśhudzo			lip	n.	478	LIP	2
2210	Tsum			tśhudzong			pot to fetch water from tap	n.		???	
2211	Tsum			tśhui tha			sand bank	n.		???	
2212	Tsum	HITHER (HERE TO)	2925	tshula			hither	adv.	2925	HITHER (HERE TO)	2
2213	Tsum			tśhulam			irrigation ditch	n.		???	
2214	Tsum			Tśhule			village, in upper Tsum	n.	930	VILLAGE	4
2215	Tsum			tśhunde'			scum	n.		???	
2216	Tsum	WIFE	1199	tśhungma			wife	n.	1199	WIFE	2
2217	Tsum			tshup			mustard	n.		???	
2218	Tsum			tshup			part (in hair)	n.	779	PART	4
2219	Tsum	WATERFALL	943	tśhupyang			waterfall	n.	943	WATERFALL	2
2220	Tsum			tśhurku			water coming after whey is filtered	n.		???	
2221	Tsum	SMALL	1246	tśhürma			small	adj.	1246	SMALL	2
2222	Tsum			tśhurwe			dried cheese, churpi	n.		???	
2223	Tsum			tśhuta			watermill	n.		???	
2224	Tsum	HITHER (HERE TO)	2925	tshutshola			hither	adv.	2925	HITHER (HERE TO)	2
2225	Tsum	GUESS	1932	tshutsö			guess	n.	1932	GUESS	2
2226	Tsum	PEAK	2205	tśhutso			peak	n.	2205	PEAK	4
2227	Tsum			tśhutsö			guess; rough estimation	n.	1932	GUESS	4
2228	Tsum			tshuwa			trapped inside a house	v.		???	
2229	Tsum			tsi			astrology	n.		???	
2230	Tsum	WHAT	1236	tśi			what	pron.	1236	WHAT	2
2231	Tsum	JOINT	999	tsi'			joint	n.	999	JOINT	2
2232	Tsum			tsidang			actually	adv.		???	
2233	Tsum	WHY	1270	tśidźeri			why	adv.	1270	WHY	2
2234	Tsum	WORD	1599	tsik			word	n.	1599	WORD	2
2235	Tsum	ONE	1493	tśik			one	num.	1493	ONE	2
2236	Tsum	ALONE	1964	tśikḍa'			alone	adj.	1964	ALONE	2
2237	Tsum			tśikitśik			one another	pron.		???	
2238	Tsum	ALREADY	2576	tsiknai			already	adv.	2576	ALREADY	2
2239	Tsum			tsikpa			wall of compound of house	n.		???	
2240	Tsum	BIG	1202	tśikpo			big	adj.	1202	BIG	2
2241	Tsum	THIS	1214	tsikpogya			these	NA	1214	THIS	2
2242	Tsum			tśiktśila			in a direction	adv.		???	
2243	Tsum			tśilap			offering from deity	n.		???	
2244	Tsum			tsilbu			basket (made from bamboo)	n.	1539	BASKET	4
2245	Tsum	RIB	801	tsima'			rib	n.	801	RIB	2
2246	Tsum	HOW MUCH	531	tsime			much	adj.	531	HOW MUCH	2
2247	Tsum	VERY	1311	tśime'			very	adv.	1311	VERY	2
2248	Tsum	URINE	1142	tśing			urine	n.	1142	URINE	2
2249	Tsum	PISS	592	tśing tangwa			urinate	v.	592	PISS	2
2250	Tsum	SUGAR	862	tśini			sugar	n.	862	SUGAR	2
2251	Tsum			tsipa			astrologer	n.		???	
2252	Tsum			tsipa			course hair from a yak	n.		???	
2253	Tsum	SWEET	717	tśiril			sweet	n.	717	SWEET	2
2254	Tsum	SQUEEZE	1414	tsirwa			squeeze	v.	1414	SQUEEZE	2
2255	Tsum	MASON	877	tsiswa			mason	n.	877	MASON	2
2256	Tsum			tsitang			calculation	n.		???	
2257	Tsum			tsiwa			agree	v.		???	
2261	Tsum	EXCHANGE	2509	tśiwa gyawa			exchange	v.	2509	EXCHANGE	2
2262	Tsum	LIKE	1117	tśo'ṭa			like	adj.	1117	LIKE	2
2263	Tsum			tśoba			habit	adj.		???	
2264	Tsum			Tśökhangparo			village, in upper Tsum, combination of two villages	n.	930	VILLAGE	4
2265	Tsum	WORSHIP	257	tśokpa			worship	v.	257	WORSHIP	2
2266	Tsum			tśölam			behaviour	n.		???	
2267	Tsum	SUDDENLY	2920	tsom			suddenly	ono.	2920	SUDDENLY	2
2268	Tsum	PRISONER	1072	tsompa			prisoner	n.	1072	PRISONER	4
2269	Tsum	FIFTEEN	1709	tsönga			fifteen	num.	1709	FIFTEEN	2
2270	Tsum	LIZARD	632	tśongbre			lizard	n.	632	LIZARD	2
2271	Tsum	ONION	2366	tsonggo'			onion	n.	2366	ONION	2
2272	Tsum	SELL	1571	tsongwa			sell	v.	1571	SELL	2
2273	Tsum			tsonkhang			jail	n.	1281	PRISON	4
2274	Tsum			tśopa			behaviour	n.		???	
2275	Tsum			tsopba			imprison	v.		???	
2276	Tsum	EIGHTEEN	1713	tśopke'			eighteen	num.	1713	EIGHTEEN	2
2277	Tsum	FIND	719	tśorwa			find	v.	719	FIND	2
2278	Tsum	TABLE	1775	tśotse			table	n.	1775	TABLE	2
2279	Tsum			tśotśo			first born, eldest	adj.		???	
2281	Tsum	CURE	499	tśöwa			cure	v.	499	CURE	4
2282	Tsum			tśöwa			healer, traditional (non-Tibetan)	n.		???	
2283	Tsum			tśöwa			recover (an ill person)	v.	1978	RECOVER	4
2284	Tsum	TEN	1515	tśu			ten	num.	1515	TEN	2
2285	Tsum	FOURTEEN	2451	tśubźi			fourteen	num.	2451	FOURTEEN	2
2286	Tsum			tśukpa			serve (food), pour	v.	1487	POUR	4
2287	Tsum			Tsum			Tsum, upper and lower valleys; an abbreviation of the old name Tsho tśuksum	n.		???	
2288	Tsum			Tsum mepa			Tsum, lower	n.		???	
2289	Tsum			Tsum tepa			Tsum, upper	n.		???	
2290	Tsum			tsumba			Tsum inhabitant	n.		???	
2291	Tsum			Tsumling			village, in lower Tsum	n.	930	VILLAGE	4
2292	Tsum			Tsumtśe			village in lower Tsum, Tsumchet	n.		???	
2293	Tsum			Tsumtśe ima			Chamar (mountain), between Serang and Sarphu (also: Seranggi ima)	n.		???	
2294	Tsum			tśunga			smaller	adj.		???	
2295	Tsum	TWELVE	1707	tśunyi			twelve	num.	1707	TWELVE	2
2296	Tsum			tśupa gyurwa			become thick	v.		???	
2297	Tsum	SEVENTEEN	2453	tśuptün			seventeen	num.	2453	SEVENTEEN	2
2298	Tsum	CIGARETTE	969	tsura			cigarette	n.	969	CIGARETTE	4
2299	Tsum	NINETEEN	1714	tśurku			nineteen	num.	1714	NINETEEN	2
2300	Tsum			tśuru			coral (gem)	n.	668	ROCK	4
2301	Tsum	THIRTEEN	1708	tśusum			thirteen	num.	1708	THIRTEEN	2
2302	Tsum	ELEVEN	1706	tśutśik			eleven	num.	1706	ELEVEN	2
2303	Tsum			tśutśik			horse of three years	n.		???	
2304	Tsum	SIXTEEN	2454	tśuṭu'			sixteen	num.	2454	SIXTEEN	2
2305	Tsum			tśuwa			tenth	num.		???	
2306	Tsum	POISON	655	tu			poison	n.	655	POISON	2
2307	Tsum	VAGINA	1836	tu			vagina	n.	1836	VAGINA	2
2308	Tsum	SIX	1703	ṭu'			six	num.	1703	SIX	2
2310	Tsum			ṭukpa			mix well	v.		???	
2312	Tsum			ṭukpa			sixth	num.		???	
2313	Tsum	SIXTY	1718	ṭuktśu			sixty	num.	1718	SIXTY	2
2314	Tsum			ṭuktśurangi			sixty two	num.		???	
2315	Tsum			ṭuktśurapke			sixty eight	num.		???	
2316	Tsum			ṭuktśuraptün			sixty seven	num.		???	
2317	Tsum			ṭuktśurarku			sixty nine	num.		???	
2318	Tsum			ṭuktśurasum			sixty three	num.		???	
2319	Tsum			ṭuktśuratśik			sixty one	num.		???	
2320	Tsum			ṭuktśurauźi			sixty four	num.		???	
2321	Tsum			ṭuktśurenga			sixty five	num.		???	
2322	Tsum			ṭuktśureṭu'			sixty six	num.		???	
2323	Tsum			ṭulku			tulku, trulku; monk who the reincarnation of a Rinpoche	n.		???	
2325	Tsum			tulmya			indigestion	n.		???	
2326	Tsum			tulwa			train animal to plough	v.		???	
2327	Tsum			tum			beam to support upper storey of a house	n.		???	
2328	Tsum	WRAP	1113	tumba			wrap	v.	1113	WRAP	2
2329	Tsum	PIECE	594	tumbu			piece	n.	594	PIECE	2
2330	Tsum			tünḍö			picnic, party	n.	131	FESTIVAL	4
2331	Tsum	GRIND	1033	tungwa			grind	v.	1033	GRIND	2
2333	Tsum			tünke			season name: harvest time for wheat, September-November	n.		???	
2334	Tsum	CROPS	3081	tünto			crops	n.	3081	CROPS	2
2335	Tsum	FESTIVAL	131	tüntśen			festival	n.	131	FESTIVAL	4
2336	Tsum			turya			poor man	n.		???	
2337	Tsum			tüso			both	num.		???	
2338	Tsum			ṭuṭu'			cartilage	n.		???	
2340	Tsum	NAVEL	1838	tya			navel	n.	1838	NAVEL	2
2341	Tsum			tyã			second eldest	adj.		???	
2345	Tsum			ṭyã śimbo			fragrance	n.		???	
2346	Tsum			u			head (hon.)	n.	1256	HEAD	4
2347	Tsum	KISS	578	udźarwa			kiss	v.	578	KISS	2
2348	Tsum	OWL	735	ukpa			owl	n.	735	OWL	2
2349	Tsum			undzö'			that much	adj.		???	
2350	Tsum			unggu			small oil lamp	n.		???	
2351	Tsum			uni			from there	adv.		???	
2352	Tsum	THERE	1937	unu			there	adv.	1937	THERE	2
2353	Tsum			urto			sling (for stones)	n.	387	SLING	4
2354	Tsum	STORM	858	urtong			storm	n.	858	STORM	2
2355	Tsum	STORM	858	urwa			storm	n.	858	STORM	2
2357	Tsum			Uśi			Tsum, lower; inhabitant of lower Tsum (alternative pronunciation of Uśü)	n.		???	
2358	Tsum			Uśü			Tsum, lower; inhabitant of lower Tsum (also pronounced as Uśi; (old name: Tsho kye'))	n.		???	
2359	Tsum			utu			sigh	n.		???	
2360	Tsum	WEAK	1601	utukpo			weak	adj.	1601	WEAK	2
2361	Tsum			wa			is, be (copular verb)	v.	1579	BE	3
2362	Tsum	WOLF	522	wa			wolf	n.	522	WOLF	2
2365	Tsum			wakpa			uproot, pluck (hair), pluck the downs off ; strip of clothes	v.		???	
2368	Tsum			wang			interest, preference	n.	2062	INTEREST	4
2372	Tsum	DEAF	996	wönpa			deaf	adj.	996	DEAF	2
2373	Tsum			ya			patina; green on old copper	n.		???	
2374	Tsum	AGAIN	204	yã			again	adv.	204	AGAIN	2
2375	Tsum	YAK	2477	yak, ya'			yak	n.	2477	YAK	2
2376	Tsum	BRANCH	1531	yalka'			branch	n.	1531	BRANCH	2
2377	Tsum			yambu			Kathmandu	n.		???	
2378	Tsum	GOOD	1035	yamu			good	adj.	1035	GOOD	2
2379	Tsum	WELL	954	yamu tśere			well	adv.	954	WELL	2
2380	Tsum			yanḍomanḍo			coming and going	n.		???	
2381	Tsum	MUSIC	642	yang			music	n.	642	MUSIC	2
2382	Tsum	LIGHTER	3092	yanga			lighter	adj.	3092	LIGHTER	2
2383	Tsum			yangdu'			lightly	adv.		???	
2384	Tsum			yangka			star that brings bad fortune	n.		???	
2385	Tsum	AGAIN	204	yanglo'			again	adv.	204	AGAIN	2
2388	Tsum			yarka			ghee placed fixed on the top of the head of a bride	n.		???	
2390	Tsum			yarke			plan	n.		???	
2391	Tsum			yartsagumbu			caterpillar fungus	n.		???	
2392	Tsum			yaru			yak of two years	n.		???	
2393	Tsum	BORROW	1823	yarwa			borrow	v.	1823	BORROW	2
2394	Tsum			Yarwa			Tsum, upper; inhabitant of upper Tsum (old name: Tsho nga)	n.		???	
2395	Tsum			yause			floor where men live (in house)	n.		???	
2396	Tsum	GOOD	1035	yawa			better	adj.	1035	GOOD	2
2397	Tsum	ITCH	148	yawa			itch	v.	148	ITCH	2
2399	Tsum			yim			is, be (copular verb)	v.	1579	BE	3
2400	Tsum			yö			rabbit (fourth sign of the zodiac)	n.	1136	RABBIT	4
2401	Tsum	SERVANT	255	yokpo			servant	n.	255	SERVANT	2
2402	Tsum	SALIVA	1503	yöli'			spit, saliva	n.	1503	SALIVA	2
2403	Tsum			yolwa			sift	v.		???	
2405	Tsum			yop			is, be (copular verb)	v.	1579	BE	3
2406	Tsum	FINE (PENALTY)	218	yopa			fine	adj.	218	FINE (PENALTY)	2
2407	Tsum	COOKED RICE	1191	yopa			rice (cooked)	n.	1191	COOKED RICE	2
2408	Tsum			yopto			food and drink	n.		???	
2409	Tsum			yose			ground floor of house, used to keep animals	n.		???	
2410	Tsum			yötśa			utensil (cooking)	n.	738	THING	4
2411	Tsum			yu			gem, used in garlands	n.		???	
2412	Tsum	VILLAGE	930	yul			village	n.	930	VILLAGE	2
2413	Tsum	VILLAGE	930	yuldö			village	n.	930	VILLAGE	2
2414	Tsum			yulkhor ṭokyam			tourist (variant: yulkhor ṭotśam)	n.		???	
2415	Tsum			yulkhor ṭotśam			tourist (variant: yulkhor ṭokyam)	n.		???	
2416	Tsum			yulmi			villager	n.		???	
2417	Tsum			yulwa			society	n.		???	
2418	Tsum			yulwa			villagers	n.		???	
2419	Tsum			yünma			weeds	n.		???	
2421	Tsum	SLIP	1324	yurwa			slip	v.	1324	SLIP	2
2423	Tsum	HANDLE	1254	yuwa			handle	n.	1254	HANDLE	2
2425	Tsum	KEEP	1477	źakpa			keep	v.	1477	KEEP	2
2426	Tsum	OTHER	197	źamen			another	adj.	197	OTHER	2
2427	Tsum			zaru			wooden ladle	n.		???	
2428	Tsum	STAB	1434	źarwa			prick	v.	1434	STAB	2
2430	Tsum			źe			three days time, two days after tomorrow	adv.		???	
2431	Tsum			zep			container (for grains) made of bamboo splinter	n.		???	
2434	Tsum	FOUR	1500	źi			four	num.	1500	FOUR	2
2435	Tsum			źiwa			fourth	num.		???	
2436	Tsum	UDDER	154	źö'			udder	n.	154	UDDER	2
2441	Tsum	BODY	1480	zu			body	n.	1480	BODY	2
2444	Tsum			źuwa			melt (trans.)	v.	2334	MELT	4
2445	Tsum			źuwa			sit (hon.)	v.	1416	SIT	4
#	1581/2445	65%								

